State,Utility Name,Utility Type,Service Type,Year,Month,Total Disconnections,Total Reconnections,Total Connections,Disconnection Rate
Utah,City of Murray,Municipal Utility,Electric,2020,May,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2020,June,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2020,July,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2020,August,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2020,September,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2020,October,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2020,November,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2020,December,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2021,January,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2021,February,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2021,March,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2021,April,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2021,May,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2021,June,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2021,July,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2021,August,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2021,September,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2021,October,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2021,November,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2021,December,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2022,January,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2022,February,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2022,March,0,0,,
Utah,City of Murray,Municipal Utility,Electric,2022,April,7,0,16508,0.000424037
Utah,City of St George,Municipal Utility,Electric,2020,February,160,0,26567,0.006022509
Utah,City of St George,Municipal Utility,Electric,2020,March,145,0,26567,0.005457899
Utah,City of St George,Municipal Utility,Electric,2020,April,210,0,26567,0.007904543
Utah,City of St George,Municipal Utility,Electric,2020,May,181,0,26567,0.006812963
Utah,City of St George,Municipal Utility,Electric,2020,June,207,0,26567,0.007791621
Utah,City of St George,Municipal Utility,Electric,2020,July,130,0,26567,0.004893289
Utah,City of St George,Municipal Utility,Electric,2020,August,96,0,26567,0.003613505
Utah,City of St George,Municipal Utility,Electric,2020,September,134,0,26567,0.005043851
Utah,City of St George,Municipal Utility,Electric,2020,October,222,0,26567,0.008356231
Utah,City of St George,Municipal Utility,Electric,2020,November,243,0,26567,0.009146686
Utah,City of St George,Municipal Utility,Electric,2020,December,207,0,26567,0.007791621
Utah,City of St George,Municipal Utility,Electric,2021,January,219,0,27132,0.00807165
Utah,City of St George,Municipal Utility,Electric,2021,February,123,0,27132,0.004533392
Utah,City of St George,Municipal Utility,Electric,2021,March,121,0,27132,0.004459679
Utah,City of St George,Municipal Utility,Electric,2021,April,98,0,27132,0.003611971
Utah,City of St George,Municipal Utility,Electric,2021,May,102,0,27132,0.003759398
Utah,City of St George,Municipal Utility,Electric,2021,June,107,0,27132,0.003943683
Utah,City of St George,Municipal Utility,Electric,2021,July,119,0,27132,0.004385965
Utah,City of St George,Municipal Utility,Electric,2021,August,116,0,27132,0.004275394
Utah,City of St George,Municipal Utility,Electric,2021,September,114,0,27132,0.004201681
Utah,City of St George,Municipal Utility,Electric,2021,October,190,0,27132,0.007002801
Utah,City of St George,Municipal Utility,Electric,2021,November,200,0,27132,0.00737137
Utah,City of St George,Municipal Utility,Electric,2021,December,163,0,27132,0.006007666
Utah,City of St George,Municipal Utility,Electric,2022,January,145,0,,
Utah,City of St George,Municipal Utility,Electric,2022,February,151,0,,
Utah,City of St George,Municipal Utility,Electric,2022,March,95,0,28310,0.003355705
Utah,City of St George,Municipal Utility,Electric,2022,April,0,0,,
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2000,September,472,0,581906,0.000811128
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2000,October,237,0,582429,0.000406917
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2000,November,254,0,584742,0.00043438
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2000,December,120,0,584283,0.00020538
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2001,January,304,0,577760,0.00052617
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2001,February,226,0,575515,0.000392692
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2001,March,294,0,573114,0.000512987
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2001,April,532,0,572460,0.000929323
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2001,May,495,0,573315,0.0008634
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2001,June,456,0,574341,0.000793953
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2001,July,412,0,577448,0.000713484
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2001,August,532,0,577723,0.000920857
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2001,September,417,0,579399,0.000719711
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2001,October,282,0,580891,0.000485461
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2001,November,265,0,583633,0.000454052
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2001,December,140,0,583474,0.000239942
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2002,January,195,0,581155,0.000335539
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2002,February,201,0,581011,0.000345949
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2002,March,206,0,580035,0.000355151
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2002,April,455,0,580447,0.000783879
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2002,May,452,0,580635,0.000778458
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2002,June,355,0,585555,0.000606262
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2002,July,291,0,587949,0.000494941
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2002,August,426,0,588973,0.000723293
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2002,September,550,0,590490,0.00093143
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2002,October,287,0,592545,0.000484351
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2002,November,211,0,594218,0.000355089
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2002,December,266,0,593695,0.000448042
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2003,January,362,0,593570,0.000609869
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2003,February,399,0,593472,0.000672315
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2003,March,379,0,593378,0.000638716
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2003,April,605,0,593216,0.001019865
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2003,May,546,0,593787,0.000919522
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2003,June,863,0,599513,0.001439502
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2003,July,710,0,601947,0.001179506
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2003,August,654,0,602962,0.001084645
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2003,September,901,0,604851,0.001489623
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2003,October,369,0,605838,0.000609074
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2003,November,340,0,609712,0.00055764
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2003,December,310,0,607291,0.000510464
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2004,January,358,0,607545,0.000589257
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2004,February,533,0,608541,0.000875865
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2004,March,581,0,607606,0.000956212
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2004,April,758,0,607485,0.001247767
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2004,May,586,0,608743,0.000962639
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2004,June,721,0,615355,0.001171681
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2004,July,607,0,617715,0.000982654
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2004,August,1059,0,618936,0.001711001
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2004,September,923,0,621379,0.001485406
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2004,October,472,0,623027,0.000757592
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2004,November,356,0,626870,0.000567901
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2004,December,232,0,625178,0.000371094
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2005,January,511,0,626248,0.000815971
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2005,February,492,0,627011,0.000784675
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2005,March,521,0,626754,0.000831267
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2005,April,681,0,626181,0.001087545
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2005,May,735,0,626904,0.001172428
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2005,June,755,0,627186,0.00120379
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2005,July,610,0,630691,0.000967193
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2005,August,854,0,632714,0.001349741
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2005,September,604,0,632969,0.000954233
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2005,October,595,0,634708,0.000937439
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2005,November,422,0,638222,0.000661212
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2005,December,186,0,638737,0.0002912
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2006,January,585,0,638705,0.000915916
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2006,February,498,0,639045,0.000779288
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2006,March,541,0,638184,0.000847718
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2006,April,763,0,637657,0.001196568
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2006,May,623,0,638924,0.000975077
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2006,June,626,0,639354,0.000979113
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2006,July,565,0,643282,0.000878308
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2006,August,762,0,644406,0.001182484
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2006,September,635,0,648384,0.000979358
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2006,October,541,0,650513,0.000831651
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2006,November,362,0,653794,0.000553691
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2006,December,175,0,654608,0.000267336
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2007,January,228,0,654814,0.00034819
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2007,February,488,0,655741,0.000744196
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2007,March,474,0,654998,0.000723666
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2007,April,681,0,656290,0.001037651
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2007,May,649,0,656382,0.000988754
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2007,June,619,0,661646,0.000935546
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2007,July,483,0,664433,0.000726936
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2007,August,719,0,664423,0.001082142
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2007,September,561,0,665346,0.00084317
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2007,October,106,0,665914,0.00015918
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2007,November,271,0,668178,0.000405581
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2007,December,119,0,668265,0.000178073
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2008,January,197,0,668544,0.00029467
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2008,February,496,0,668009,0.000742505
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2008,March,627,0,666940,0.000940115
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2008,April,961,0,665938,0.001443077
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2008,May,656,0,664785,0.000986785
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2008,June,623,0,669399,0.000930686
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2008,July,410,0,670873,0.000611144
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2008,August,528,0,671736,0.000786023
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2008,September,424,0,672749,0.00063025
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2008,October,500,0,673024,0.000742916
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2008,November,317,0,673685,0.000470546
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2008,December,188,0,672157,0.000279697
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2009,January,283,0,671466,0.000421466
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2009,February,515,0,669585,0.000769133
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2009,March,582,0,667902,0.000871385
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2009,April,508,0,666044,0.000762712
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2009,May,425,0,665989,0.000638149
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2009,June,360,0,666805,0.000539888
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2009,July,370,0,671650,0.000550882
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2009,August,444,0,671719,0.000660991
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2009,September,474,0,673133,0.00070417
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2009,October,609,0,673825,0.000903795
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2009,November,439,0,675701,0.000649696
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2009,December,185,0,674319,0.000274351
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2010,January,416,0,674634,0.000616631
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2010,February,515,0,671836,0.000766556
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2010,March,614,0,668684,0.000918221
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2010,April,518,0,667228,0.000776346
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2010,May,462,0,665512,0.000694202
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2010,June,514,0,666374,0.000771339
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2010,July,365,0,667271,0.000547004
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2010,August,616,0,671573,0.00091725
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2010,September,333,0,671780,0.000495698
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2010,October,560,0,672468,0.000832753
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2010,November,432,0,674563,0.000640415
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2010,December,209,0,675527,0.000309388
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2011,January,533,0,676814,0.000787513
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2011,February,463,0,677622,0.000683272
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2011,March,602,0,678589,0.000887135
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2011,April,379,0,667268,0.000567988
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2011,May,478,0,668089,0.000715474
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2011,June,470,0,667612,0.000704002
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2011,July,353,0,676019,0.000522175
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2011,August,697,0,676618,0.001030123
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2011,September,481,0,677583,0.000709876
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2011,October,523,0,678259,0.000771092
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2011,November,393,0,679146,0.000578668
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2011,December,182,0,678923,0.000268072
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2012,January,525,0,677942,0.000774403
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2012,February,490,0,677580,0.000723162
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2012,March,427,0,677049,0.000630678
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2012,April,461,0,677074,0.000680871
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2012,May,484,0,677149,0.000714761
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2012,June,470,0,677714,0.000693508
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2012,July,436,0,680375,0.000640823
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2012,August,557,0,688522,0.000808979
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2012,September,505,0,689553,0.000732358
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2012,October,692,0,691107,0.001001292
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2012,November,381,0,692883,0.000549876
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2012,December,197,0,692912,0.000284307
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2013,January,422,0,693483,0.000608522
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2013,February,493,0,692799,0.000711606
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2013,March,511,0,692439,0.000737971
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2013,April,539,0,692155,0.000778727
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2013,May,476,0,692602,0.000687263
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2013,June,417,0,693005,0.000601727
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2013,July,572,0,695069,0.00082294
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2013,August,616,0,701963,0.000877539
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2013,September,612,0,703892,0.000869452
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2013,October,594,0,704155,0.000843564
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2013,November,337,0,706506,0.000476995
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2013,December,194,0,706463,0.000274607
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2014,January,483,0,706631,0.000683525
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2014,February,386,0,706416,0.00054642
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2014,March,374,0,704685,0.000530734
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2014,April,413,0,704173,0.000586504
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2014,May,368,0,704817,0.000522121
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2014,June,420,0,705958,0.000594936
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2014,July,390,0,711679,0.000548
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2014,August,384,0,711733,0.000539528
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2014,September,376,0,714096,0.00052654
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2014,October,214,0,714536,0.000299495
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2014,November,232,0,717241,0.000323462
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2014,December,269,0,716731,0.000375315
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2015,January,430,0,717051,0.000599678
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2015,February,366,0,716719,0.00051066
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2015,March,407,0,723170,0.0005628
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2015,April,363,0,723737,0.000501563
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2015,May,313,0,724954,0.000431752
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2015,June,345,0,726206,0.000475072
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2015,July,266,0,727919,0.000365425
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2015,August,305,0,734966,0.000414985
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2015,September,333,0,735328,0.000452859
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2015,October,340,0,736372,0.000461723
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2015,November,230,0,738649,0.000311379
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2015,December,178,0,739339,0.000240756
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2016,January,244,0,739697,0.000329865
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2016,February,298,0,739877,0.00040277
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2016,March,396,0,740906,0.000534481
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2016,April,349,0,740549,0.000471272
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2016,May,280,0,742157,0.000377279
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2016,June,285,0,742170,0.000384009
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2016,July,196,0,744698,0.000263194
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2016,August,391,0,750252,0.000521158
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2016,September,289,0,751017,0.000384812
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2016,October,300,0,752327,0.000398763
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2016,November,240,0,755023,0.000317871
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2016,December,171,0,755286,0.000226404
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2017,January,224,0,754628,0.000296835
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2017,February,259,0,753211,0.000343861
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2017,March,299,0,754897,0.000396081
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2017,April,196,0,756693,0.000259022
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2017,May,230,0,758558,0.000303207
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2017,June,172,0,759143,0.000226571
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2017,July,206,0,763393,0.000269848
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2017,August,260,0,768225,0.000338443
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2017,September,224,0,766219,0.000292345
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2017,October,255,0,768031,0.000332018
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2017,November,272,0,770121,0.000353191
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2017,December,157,0,771619,0.000203468
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2018,January,248,0,772910,0.000320865
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2018,February,200,0,773858,0.000258445
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2018,March,205,0,774999,0.000264516
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2018,April,249,0,776318,0.000320745
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2018,May,248,0,777559,0.000318947
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2018,June,240,0,777782,0.00030857
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2018,July,201,0,780139,0.000257646
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2018,August,205,0,780511,0.000262648
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2018,September,233,0,782587,0.00029773
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2018,October,183,0,784163,0.00023337
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2018,November,160,0,790276,0.000202461
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2018,December,128,0,790059,0.000162013
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2019,January,120,0,790132,0.000151873
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2019,February,154,0,791016,0.000194686
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2019,March,197,0,792125,0.000248698
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2019,April,169,0,793026,0.000213108
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2019,May,119,0,795069,0.000149673
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2019,June,155,0,796598,0.000194577
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2019,July,109,0,796746,0.000136806
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2019,August,167,0,801185,0.000208441
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2019,September,225,0,802400,0.000280409
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2019,October,214,0,803729,0.000266259
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2019,November,156,0,806085,0.000193528
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2019,December,131,0,805477,0.000162637
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2020,January,221,0,805950,0.000274211
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2020,February,185,0,806039,0.000229517
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2020,March,90,0,806486,0.000111595
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2020,April,0,0,807762,0
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2020,May,0,0,809994,0
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2020,June,0,0,810970,0
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2020,July,0,0,842015,0
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2020,August,235,0,844250,0.000278354
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2020,September,167,0,842348,0.000198255
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2020,October,226,0,815734,0.000277051
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2020,November,183,0,818522,0.000223574
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2020,December,116,0,820036,0.000141457
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2021,January,164,0,820657,0.00019984
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2021,February,243,0,822119,0.000295578
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2021,March,0,0,823976,0
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2021,April,204,0,825782,0.000247039
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2021,May,171,0,824574,0.00020738
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2021,June,171,0,825848,0.00020706
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2021,July,126,0,827567,0.000152254
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2021,August,190,0,828125,0.000229434
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2021,September,152,0,829394,0.000183266
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2021,October,149,0,830808,0.000179343
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2021,November,96,0,831459,0.00011546
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2021,December,58,0,833166,6.96E-05
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2022,January,120,0,832911,0.000144073
Utah,Rocky Mountain Power,Investor Owned Utility,Electric,2022,February,142,0,833719,0.000170321
