State,postal_code,Utility Name,Year,Month,Total Connections,Total Disconnections,number_of_reconnections,month_num,year_month,Disconnection Rate,reconnection_rate,cbd_flag,service_type,direct_parent,ultimate_parent,quarter,total_disconnects
California,CA,Pacific Gas and Electric Company,2020,November,,0,,11,2020.83333333333,,,1,Electric/Gas,"",PG&E Corp,4,0
California,CA,Pacific Gas and Electric Company,2020,December,5499130,0,,12,2020.91666666667,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2020,December,,0,,12,2020.91666666667,,,1,Electric/Gas,"",PG&E Corp,4,0
California,CA,Pacific Gas and Electric Company,2021,January,5507488,0,,1,2021,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2021,January,,0,,1,2021,,,1,Electric/Gas,"",PG&E Corp,1,0
California,CA,Pacific Gas and Electric Company,2021,February,5512643,0,,2,2021.08333333333,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2021,February,,0,,2,2021.08333333333,,,1,Electric/Gas,"",PG&E Corp,1,0
California,CA,Pacific Gas and Electric Company,2021,March,5518595,0,,3,2021.16666666667,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2021,March,,0,,3,2021.16666666667,,,1,Electric/Gas,"",PG&E Corp,1,0
California,CA,Pacific Gas and Electric Company,2021,April,5524282,0,,4,2021.25,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2021,April,,0,,4,2021.25,,,1,Electric/Gas,"",PG&E Corp,2,0
California,CA,Pacific Gas and Electric Company,2021,May,5530161,0,,5,2021.33333333333,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2021,May,,0,,5,2021.33333333333,,,1,Electric/Gas,"",PG&E Corp,2,0
California,CA,Pacific Gas and Electric Company,2021,June,5527937,0,,6,2021.41666666667,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2021,June,,0,,6,2021.41666666667,,,1,Electric/Gas,"",PG&E Corp,2,0
California,CA,Pacific Gas and Electric Company,2021,July,5532588,0,,7,2021.5,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2021,July,,0,,7,2021.5,,,1,Electric/Gas,"",PG&E Corp,3,0
California,CA,Pacific Gas and Electric Company,2021,August,5533180,0,,8,2021.58333333333,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2021,August,,0,,8,2021.58333333333,,,1,Electric/Gas,"",PG&E Corp,3,0
California,CA,Pacific Gas and Electric Company,2021,September,5533500,0,,9,2021.66666666667,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2021,September,,0,,9,2021.66666666667,,,1,Electric/Gas,"",PG&E Corp,3,0
California,CA,Pacific Gas and Electric Company,2021,October,5534654,0,,10,2021.75,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2021,October,,0,,10,2021.75,,,1,Electric/Gas,"",PG&E Corp,4,0
California,CA,Pacific Gas and Electric Company,2021,November,5535966,0,,11,2021.83333333333,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2021,November,,0,,11,2021.83333333333,,,1,Electric/Gas,"",PG&E Corp,4,0
California,CA,Pacific Gas and Electric Company,2021,December,5537783,0,,12,2021.91666666667,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2021,December,,0,,12,2021.91666666667,,,1,Electric/Gas,"",PG&E Corp,4,0
California,CA,Pacific Gas and Electric Company,2022,January,5542988,0,,1,2022,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2022,January,,0,,1,2022,,,1,Electric/Gas,"",PG&E Corp,1,0
California,CA,Pacific Gas and Electric Company,2022,February,5544955,0,,2,2022.08333333333,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2022,February,,0,,2,2022.08333333333,,,1,Electric/Gas,"",PG&E Corp,1,0
California,CA,Pacific Gas and Electric Company,2022,March,5547795,0,,3,2022.16666666667,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2022,March,,0,,3,2022.16666666667,,,1,Electric/Gas,"",PG&E Corp,1,0
California,CA,Pacific Gas and Electric Company,2022,April,5550448,0,,4,2022.25,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2022,April,,0,,4,2022.25,,,1,Electric/Gas,"",PG&E Corp,2,0
California,CA,Pacific Gas and Electric Company,2022,May,5554327,0,,5,2022.33333333333,0,,0,Electric/Gas,,,,
California,CA,Pacific Gas and Electric Company,2022,May,,0,,5,2022.33333333333,,,1,Electric/Gas,"",PG&E Corp,2,0
California,CA,Pacific Gas and Electric Company,2022,June,,0,,6,2022.41666666667,,,1,Electric/Gas,"",PG&E Corp,2,0
California,CA,Pacific Gas and Electric Company,2022,July,,0,,7,2022.5,,,1,Electric/Gas,"",PG&E Corp,3,0
California,CA,Pacific Gas and Electric Company,2022,August,,14,,8,2022.58333333333,,,1,Electric/Gas,"",PG&E Corp,3,14
California,CA,Pacific Gas and Electric Company,2022,September,,146,,9,2022.66666666667,,,1,Electric/Gas,"",PG&E Corp,3,146
California,CA,Pacific Gas and Electric Company,2022,October,,3878,,10,2022.75,,,1,Electric/Gas,"",PG&E Corp,4,3878
California,CA,San Diego Gas & Electric,2018,October,1416375,4311,,10,2018.75,0.00304368546465449,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2018,November,1417069,4343,,11,2018.83333333333,0.00306477666225145,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2018,December,1419675,4384,,12,2018.91666666667,0.00308803071125434,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2019,January,1422432,3682,,1,2019,0.00258852444264471,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2019,February,1424646,3711,,2,2019.08333333333,0.00260485762778964,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2019,March,1427073,3693,,3,2019.16666666667,0.00258781435848061,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2019,April,1429319,4085,,4,2019.25,0.00285800440629419,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2019,May,1431911,4081,,5,2019.33333333333,0.00285003746741243,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2019,June,1434419,4074,,6,2019.41666666667,0.00284017431447854,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2019,July,1437382,3730,,7,2019.5,0.00259499562398861,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2019,August,1441344,3727,,8,2019.58333333333,0.0025857810487989,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2019,September,1444591,3724,,9,2019.66666666667,0.00257789228923619,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2019,October,1448590,3180,,10,2019.75,0.00219523812811078,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2019,November,1451197,4107,,11,2019.83333333333,0.00283007751532011,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2019,December,1455514,4232,,12,2019.91666666667,0.00290756392587086,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2020,January,1458645,3766,,1,2020,0.00258184822215138,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2020,January,,3766,,1,2020,,,1,Electric/Gas,Enova Corp,Sempra Energy,1,3766
California,CA,San Diego Gas & Electric,2020,February,1461394,3704,,2,2020.08333333333,0.00253456631134383,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2020,February,,3704,,2,2020.08333333333,,,1,Electric/Gas,Enova Corp,Sempra Energy,1,3704
California,CA,San Diego Gas & Electric,2020,March,1463826,1676,,3,2020.16666666667,0.00114494482267701,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2020,March,,1676,,3,2020.16666666667,,,1,Electric/Gas,Enova Corp,Sempra Energy,1,1676
California,CA,San Diego Gas & Electric,2020,April,1466317,0,,4,2020.25,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2020,April,,0,,4,2020.25,,,1,Electric/Gas,Enova Corp,Sempra Energy,2,0
California,CA,San Diego Gas & Electric,2020,May,1468599,0,,5,2020.33333333333,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2020,May,,0,,5,2020.33333333333,,,1,Electric/Gas,Enova Corp,Sempra Energy,2,0
California,CA,San Diego Gas & Electric,2020,June,1470927,0,,6,2020.41666666667,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2020,June,,0,,6,2020.41666666667,,,1,Electric/Gas,Enova Corp,Sempra Energy,2,0
California,CA,San Diego Gas & Electric,2020,July,1473495,0,,7,2020.5,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2020,July,,0,,7,2020.5,,,1,Electric/Gas,Enova Corp,Sempra Energy,3,0
California,CA,San Diego Gas & Electric,2020,August,1475861,0,,8,2020.58333333333,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2020,August,,0,,8,2020.58333333333,,,1,Electric/Gas,Enova Corp,Sempra Energy,3,0
California,CA,San Diego Gas & Electric,2020,September,1478561,0,,9,2020.66666666667,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2020,September,,0,,9,2020.66666666667,,,1,Electric/Gas,Enova Corp,Sempra Energy,3,0
California,CA,San Diego Gas & Electric,2020,October,1481164,0,,10,2020.75,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2020,October,,0,,10,2020.75,,,1,Electric/Gas,Enova Corp,Sempra Energy,4,0
California,CA,San Diego Gas & Electric,2020,November,1483278,0,,11,2020.83333333333,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2020,November,,0,,11,2020.83333333333,,,1,Electric/Gas,Enova Corp,Sempra Energy,4,0
California,CA,San Diego Gas & Electric,2020,December,1487038,0,,12,2020.91666666667,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2020,December,,0,,12,2020.91666666667,,,1,Electric/Gas,Enova Corp,Sempra Energy,4,0
California,CA,San Diego Gas & Electric,2021,January,1326214,0,,1,2021,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2021,January,,0,,1,2021,,,1,Electric/Gas,Enova Corp,Sempra Energy,1,0
California,CA,San Diego Gas & Electric,2021,February,1326463,0,,2,2021.08333333333,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2021,February,,0,,2,2021.08333333333,,,1,Electric/Gas,Enova Corp,Sempra Energy,1,0
California,CA,San Diego Gas & Electric,2021,March,1328500,0,,3,2021.16666666667,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2021,March,,0,,3,2021.16666666667,,,1,Electric/Gas,Enova Corp,Sempra Energy,1,0
California,CA,San Diego Gas & Electric,2021,April,,0,,4,2021.25,,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2021,April,,0,,4,2021.25,,,1,Electric/Gas,Enova Corp,Sempra Energy,2,0
California,CA,San Diego Gas & Electric,2021,May,1324001,0,,5,2021.33333333333,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2021,May,,0,,5,2021.33333333333,,,1,Electric/Gas,Enova Corp,Sempra Energy,2,0
California,CA,San Diego Gas & Electric,2021,June,1325544,0,,6,2021.41666666667,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2021,June,,0,,6,2021.41666666667,,,1,Electric/Gas,Enova Corp,Sempra Energy,2,0
California,CA,San Diego Gas & Electric,2021,July,1322432,0,,7,2021.5,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2021,July,,0,,7,2021.5,,,1,Electric/Gas,Enova Corp,Sempra Energy,3,0
California,CA,San Diego Gas & Electric,2021,August,1323922,0,,8,2021.58333333333,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2021,August,,0,,8,2021.58333333333,,,1,Electric/Gas,Enova Corp,Sempra Energy,3,0
California,CA,San Diego Gas & Electric,2021,September,1325146,0,,9,2021.66666666667,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2021,September,,0,,9,2021.66666666667,,,1,Electric/Gas,Enova Corp,Sempra Energy,3,0
California,CA,San Diego Gas & Electric,2021,October,1325918,0,,10,2021.75,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2021,October,,0,,10,2021.75,,,1,Electric/Gas,Enova Corp,Sempra Energy,4,0
California,CA,San Diego Gas & Electric,2021,November,1327020,0,,11,2021.83333333333,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2021,November,,0,,11,2021.83333333333,,,1,Electric/Gas,Enova Corp,Sempra Energy,4,0
California,CA,San Diego Gas & Electric,2021,December,1331514,0,,12,2021.91666666667,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2021,December,,0,,12,2021.91666666667,,,1,Electric/Gas,Enova Corp,Sempra Energy,4,0
California,CA,San Diego Gas & Electric,2022,January,1332007,0,,1,2022,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2022,January,,0,,1,2022,,,1,Electric/Gas,Enova Corp,Sempra Energy,1,0
California,CA,San Diego Gas & Electric,2022,February,1332464,0,,2,2022.08333333333,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2022,February,,0,,2,2022.08333333333,,,1,Electric/Gas,Enova Corp,Sempra Energy,1,0
California,CA,San Diego Gas & Electric,2022,March,1333191,0,,3,2022.16666666667,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2022,March,,0,,3,2022.16666666667,,,1,Electric/Gas,Enova Corp,Sempra Energy,1,0
California,CA,San Diego Gas & Electric,2022,April,1333610,0,,4,2022.25,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2022,April,,0,,4,2022.25,,,1,Electric/Gas,Enova Corp,Sempra Energy,2,0
California,CA,San Diego Gas & Electric,2022,May,1334319,0,,5,2022.33333333333,0,,0,Electric/Gas,,,,
California,CA,San Diego Gas & Electric,2022,May,,0,,5,2022.33333333333,,,1,Electric/Gas,Enova Corp,Sempra Energy,2,0
California,CA,San Diego Gas & Electric,2022,June,,0,,6,2022.41666666667,,,1,Electric/Gas,Enova Corp,Sempra Energy,2,0
California,CA,San Diego Gas & Electric,2022,July,,0,,7,2022.5,,,1,Electric/Gas,Enova Corp,Sempra Energy,3,0
California,CA,San Diego Gas & Electric,2022,August,,0,,8,2022.58333333333,,,1,Electric/Gas,Enova Corp,Sempra Energy,3,0
California,CA,San Diego Gas & Electric,2022,September,,0,,9,2022.66666666667,,,1,Electric/Gas,Enova Corp,Sempra Energy,3,0
California,CA,San Diego Gas & Electric,2022,October,,0,,10,2022.75,,,1,Electric/Gas,Enova Corp,Sempra Energy,4,0
California,CA,Southern California Edison Company,2020,January,,19812,,1,2020,,,1,Electric,"",Edison International,1,19812
California,CA,Southern California Edison Company,2020,February,,32819,,2,2020.08333333333,,,1,Electric,"",Edison International,1,32819
California,CA,Southern California Edison Company,2020,March,,16315,,3,2020.16666666667,,,1,Electric,"",Edison International,1,16315
California,CA,Southern California Edison Company,2020,April,,0,,4,2020.25,,,1,Electric,"",Edison International,2,0
California,CA,Southern California Edison Company,2020,May,,0,,5,2020.33333333333,,,1,Electric,"",Edison International,2,0
California,CA,Southern California Edison Company,2020,June,,0,,6,2020.41666666667,,,1,Electric,"",Edison International,2,0
California,CA,Southern California Edison Company,2020,July,,0,,7,2020.5,,,1,Electric,"",Edison International,3,0
California,CA,Southern California Edison Company,2020,August,,0,,8,2020.58333333333,,,1,Electric,"",Edison International,3,0
California,CA,Southern California Edison Company,2020,September,,0,,9,2020.66666666667,,,1,Electric,"",Edison International,3,0
California,CA,Southern California Edison Company,2020,October,,0,,10,2020.75,,,1,Electric,"",Edison International,4,0
California,CA,Southern California Edison Company,2020,November,,0,,11,2020.83333333333,,,1,Electric,"",Edison International,4,0
California,CA,Southern California Edison Company,2020,December,,0,,12,2020.91666666667,,,1,Electric,"",Edison International,4,0
California,CA,Southern California Edison Company,2021,January,,0,,1,2021,,,1,Electric,"",Edison International,1,0
California,CA,Southern California Edison Company,2021,February,,0,,2,2021.08333333333,,,1,Electric,"",Edison International,1,0
California,CA,Southern California Edison Company,2021,March,,0,,3,2021.16666666667,,,1,Electric,"",Edison International,1,0
California,CA,Southern California Edison Company,2021,April,,0,,4,2021.25,,,1,Electric,"",Edison International,2,0
California,CA,Southern California Edison Company,2021,May,,0,,5,2021.33333333333,,,1,Electric,"",Edison International,2,0
California,CA,Southern California Edison Company,2021,June,,0,,6,2021.41666666667,,,1,Electric,"",Edison International,2,0
California,CA,Southern California Edison Company,2021,July,,0,,7,2021.5,,,1,Electric,"",Edison International,3,0
California,CA,Southern California Edison Company,2021,August,,0,,8,2021.58333333333,,,1,Electric,"",Edison International,3,0
California,CA,Southern California Edison Company,2021,September,,0,,9,2021.66666666667,,,1,Electric,"",Edison International,3,0
California,CA,Southern California Edison Company,2021,October,,0,,10,2021.75,,,1,Electric,"",Edison International,4,0
California,CA,Southern California Edison Company,2021,November,,0,,11,2021.83333333333,,,1,Electric,"",Edison International,4,0
California,CA,Southern California Edison Company,2021,December,,0,,12,2021.91666666667,,,1,Electric,"",Edison International,4,0
California,CA,Southern California Edison Company,2022,January,,0,,1,2022,,,1,Electric,"",Edison International,1,0
California,CA,Southern California Edison Company,2022,February,,0,,2,2022.08333333333,,,1,Electric,"",Edison International,1,0
California,CA,Southern California Edison Company,2022,March,,0,,3,2022.16666666667,,,1,Electric,"",Edison International,1,0
California,CA,Southern California Edison Company,2022,April,,0,,4,2022.25,,,1,Electric,"",Edison International,2,0
California,CA,Southern California Edison Company,2022,May,,0,,5,2022.33333333333,,,1,Electric,"",Edison International,2,0
California,CA,Southern California Edison Company,2022,June,,0,,6,2022.41666666667,,,1,Electric,"",Edison International,2,0
California,CA,Southern California Edison Company,2022,July,,0,,7,2022.5,,,1,Electric,"",Edison International,3,0
California,CA,Southern California Edison Company,2022,August,,0,,8,2022.58333333333,,,1,Electric,"",Edison International,3,0
California,CA,Southern California Edison Company,2022,September,,0,,9,2022.66666666667,,,1,Electric,"",Edison International,3,0
California,CA,Southern California Edison Company,2022,October,,0,,10,2022.75,,,1,Electric,"",Edison International,4,0
California,CA,Southern California Edison Company,2018,August,4417509,37034,,8,2018.58333333333,0.00838345773602272,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2018,September,4417963,40455,,9,2018.66666666667,0.00915693499470231,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2018,October,4420615,56244,,10,2018.75,0.0127231165799329,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2018,November,4427589,40143,,11,2018.83333333333,0.00906655970100206,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2018,December,4427132,19484,,12,2018.91666666667,0.00440104338429484,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2019,January,4524684,36260,,1,2019,0.00801381930760248,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2019,February,4527496,27569,,2,2019.08333333333,0.00608923784802902,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2019,March,4537339,41514,,3,2019.16666666667,0.00914941554951041,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2019,April,4547338,43278,,4,2019.25,0.00951721644619336,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2019,May,4552833,37562,,5,2019.33333333333,0.00825024770291377,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2019,June,4562299,20948,,6,2019.41666666667,0.00459154474531371,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2019,July,4585925,23973,,7,2019.5,0.00522751680413439,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2019,August,4590229,28695,,8,2019.58333333333,0.00625132210179492,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2019,September,4565449,33407,,9,2019.66666666667,0.00731735257583646,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2019,October,4570780,46788,,10,2019.75,0.0102363272789327,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2019,November,4556410,39346,,11,2019.83333333333,0.00863530718262843,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2019,December,4556265,24063,,12,2019.91666666667,0.00528129948543379,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2020,January,4560574,19812,,1,2020,0.00434419000766132,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2020,February,4563008,32819,,2,2020.08333333333,0.00719240465938258,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2020,March,4579502,16315,,3,2020.16666666667,0.00356261445021751,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2020,April,4558705,0,,4,2020.25,0,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2020,May,4562360,0,,5,2020.33333333333,0,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2020,June,4581273,0,,6,2020.41666666667,0,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2020,July,4593440,0,,7,2020.5,0,,0,Electric/Gas,,,,
California,CA,Southern California Edison Company,2020,August,4596387,0,,8,2020.58333333333,0,,0,Electric/Gas,,,,
