"","State","Utility Name","Year","Month","Total Connections","Total Disconnections","Disconnection Rate"
"7991","Colorado","Atmos Energy",2021,"March",1e+05,0,0
"7992","Connecticut","Connecticut Natural Gas Corporation",2021,"March",1e+05,0,0
"7993","Connecticut","The Southern Connecticut Gas Company",2021,"March",1e+05,0,0
"7994","Connecticut","The United Illuminating Company",2021,"March",1e+05,0,0
"7995","Connecticut","Yankee Gas Services",2021,"March",1e+05,0,0
"7996","Connecticut","Eversource Energy",2021,"March",1e+05,0,0
"7997","Florida","Florida City Gas",2021,"March",1e+05,224,0.00224
"7998","Florida","Florida Power & Light Company",2021,"March",1e+05,71318,0.71318
"7999","Florida","Duke Energy",2021,"March",1e+05,10650,0.1065
"8000","Florida","Gulf Power",2021,"March",1e+05,4745,0.04745
"8001","Florida","Florida Public Utilities",2021,"March",1e+05,0,0
"8002","Florida","Tampa Electric Company",2021,"March",1e+05,3868,0.03868
"8003","Florida","Peoples Gas System's",2021,"March",1e+05,659,0.00659
"8004","Illinois","Ameren Illinois",2021,"March",1e+05,0,0
"8005","Illinois","MidAmerican Energy Company",2021,"March",1e+05,0,0
"8006","Illinois","Commonwealth Edison",2021,"March",1e+05,2,2e-05
"8007","Indiana","Vectren North",2021,"March",1e+05,1928,0.01928
"8008","Indiana","Vectren South",2021,"March",1e+05,251,0.00251
"8009","Indiana","Duke Energy Indiana, LLC",2021,"March",1e+05,3823,0.03823
"8010","Indiana","Indiana Michigan Power Company",2021,"March",1e+05,3527,0.03527
"8011","Indiana","Indianapolis Power & Light Company",2021,"March",1e+05,8113,0.08113
"8012","Indiana","Northern Indiana Public Service Company",2021,"March",1e+05,1206,0.01206
"8013","Iowa","MidAmerican Energy Company",2021,"March",1e+05,916,0.00916
"8014","Iowa","MidAmerican Energy Company",2021,"March",1e+05,212,0.00212
"8015","Iowa","Interstate Power and Light",2021,"March",1e+05,1648,0.01648
"8016","Iowa","Interstate Power and Light",2021,"March",1e+05,127,0.00127
"8017","Iowa","Black Hills Energy",2021,"March",1e+05,130,0.0013
"8018","Iowa","Liberty Utilities",2021,"March",1e+05,75,0.00075
"8019","Kansas","Atmos Energy Corporation",2021,"March",1e+05,0,0
"8020","Maryland","A&N Electric Cooperatve",2021,"March",1e+05,0,0
"8021","Maryland","Baltimore Gas and Electric Company",2021,"March",1e+05,316,0.00316
"8022","Maryland","Delmarva Power",2021,"March",1e+05,468,0.00468
"8023","Maryland","Pepco Holdings Inc",2021,"March",1e+05,468,0.00468
"8024","Maryland","Potomac Edison",2021,"March",1e+05,0,0
"8025","Maryland","UGI Central Penn Gas",2021,"March",1e+05,0,0
"8026","Maryland","Washington Gas Light Company",2021,"March",1e+05,0,0
"8027","Maryland","Columbia Gas Of Maryland",2021,"March",1e+05,0,0
"8028","Massachusetts","Nstar Electric Company - Eastern MA",2021,"March",1e+05,0,0
"8029","Massachusetts","Nstar Electric Company - Western MA",2021,"March",1e+05,0,0
"8030","Massachusetts","Nstar Gas Company",2021,"March",1e+05,0,0
"8031","Massachusetts","Eversource Gas of Massachusetts",2021,"March",1e+05,0,0
"8032","Massachusetts","New England Natural Gas Company",2021,"March",1e+05,0,0
"8033","Massachusetts","Fitchburg Gas & Electric Light Company",2021,"March",1e+05,0,0
"8034","Massachusetts","Fitchburg Gas & Electric Light Company",2021,"March",1e+05,0,0
"8035","Massachusetts","Massachusetts Electric Company",2021,"March",1e+05,0,0
"8036","Massachusetts","Boston Gas Company",2021,"March",1e+05,0,0
"8037","Massachusetts","Nantucket Electric Company",2021,"March",1e+05,0,0
"8038","Massachusetts","Colonial Gas Co",2021,"March",1e+05,0,0
"8039","Massachusetts","Berkshire Gas Company",2021,"March",1e+05,0,0
"8040","Michigan","Semco Energy Gas Co",2021,"March",1e+05,479,0.00479
"8041","Michigan","Consumers Energy",2021,"March",1e+05,2671,0.02671
"8042","Michigan","Consumers Energy",2021,"March",1e+05,1322,0.01322
"8043","Michigan","DTE Energy",2021,"March",1e+05,3473,0.03473
"8044","Michigan","DTE Energy",2021,"March",1e+05,2248,0.02248
"8045","Minnesota","Northern States Power Company",2021,"March",1e+05,0,0
"8046","Minnesota","Minnesota Energy Resources",2021,"March",1e+05,0,0
"8047","Minnesota","Otter Tail Power Company",2021,"March",1e+05,0,0
"8048","Minnesota","Minnesota Power",2021,"March",1e+05,0,0
"8049","Minnesota","Dakota Electric Association",2021,"March",1e+05,0,0
"8050","Minnesota","CenterPoint Energy",2021,"March",1e+05,0,0
"8051","Missouri","Ameren Missouri",2021,"March",1e+05,6267,0.06267
"8052","Missouri","Ameren Missouri",2021,"March",1e+05,176,0.00176
"8053","Missouri","Empire",2021,"March",1e+05,305,0.00305
"8054","Missouri","Empire",2021,"March",1e+05,134,0.00134
"8055","Missouri","Evergy Metro",2021,"March",1e+05,0,0
"8056","Missouri","Evergy West",2021,"March",1e+05,0,0
"8057","Missouri","Spire",2021,"March",1e+05,1172,0.01172
"8058","Missouri","Summit",2021,"March",1e+05,83,0.00083
"8059","Missouri","Liberty",2021,"March",1e+05,585,0.00585
"8060","New Hampshire","Northern Utilities",2021,"March",1e+05,3,3e-05
"8061","New Hampshire","Granite State Electric",2021,"March",1e+05,2,2e-05
"8062","New Hampshire","Eversource New Hampshire",2021,"March",1e+05,47,0.00047
"8063","New Hampshire","Unitil Energy Systems",2021,"March",1e+05,2,2e-05
"8064","New Hampshire","EnergyNorth Natural Gas",2021,"March",1e+05,2,2e-05
"8065","New York","The Brooklyn Union Gas Company",2021,"March",1e+05,0,0
"8066","New York","National Fuel Gas Distribution Corporation",2021,"March",1e+05,0,0
"8067","New York","Orange and Rockland Utilities",2021,"March",1e+05,0,0
"8068","New York","Niagara Mohawk Power Corp",2021,"March",1e+05,0,0
"8069","New York","KeySpan Energy Delivery Long Island (KEDLI)",2021,"March",1e+05,0,0
"8070","New York","KeySpan Energy Delivery New York (KEDNY)",2021,"March",1e+05,0,0
"8071","New York","Consolidated Edison Company of New York",2021,"March",1e+05,0,0
"8072","New York","Rochester Gas and Electric Corporation",2021,"March",1e+05,0,0
"8073","New York","New York State Electric & Gas Corporation",2021,"March",1e+05,0,0
"8074","New York","Central Hudson Gas & Electric Corporation",2021,"March",1e+05,0,0
"8075","North Carolina","Duke Energy Progress, LLC",2021,"March",1e+05,2,2e-05
"8076","North Carolina","Duke Energy Carolinas, LLC",2021,"March",1e+05,0,0
"8077","North Carolina","Dominion Energy North Carolina",2021,"March",1e+05,0,0
"8078","North Carolina","Piedmont Natural Gas Company, Inc",2021,"March",1e+05,0,0
"8079","North Carolina","Toccoa Natural Gas",2021,"March",1e+05,0,0
"8080","North Carolina","Frontier Natural Gas",2021,"March",1e+05,1,1e-05
"8081","North Carolina","New River Light & Power Company",2021,"March",1e+05,0,0
"8082","North Dakota","Montana-Dakota Utilities Company",2021,"March",1e+05,170,0.0017
"8083","North Dakota","Northern States Power Company",2021,"March",1e+05,19,0.00019
"8084","North Dakota","Otter Tail Power Company",2021,"March",1e+05,194,0.00194
"8085","North Dakota","Great Plains Natural Gas Co.",2021,"March",1e+05,1,1e-05
"8086","Oregon","Pacific Power",2021,"March",1e+05,0,0
"8087","Oregon","Portland General Electric Company",2021,"March",1e+05,0,0
"8088","Oregon","Idaho Power Company",2021,"March",1e+05,0,0
"8089","Oregon","Casade Natural Gas Corporation",2021,"March",1e+05,0,0
"8090","Oregon","Avista Corporation",2021,"March",1e+05,0,0
"8091","Oregon","Northwest Natural Gas Company",2021,"March",1e+05,0,0
"8092","Pennsylvania","UGI Utilities, Inc",2021,"March",1e+05,126,0.00126
"8093","Pennsylvania","UGI Utilities, Inc",2021,"March",1e+05,16,0.00016
"8094","Pennsylvania","National Fuel Gas Distribution Corporation",2021,"March",1e+05,0,0
"8095","Pennsylvania","PPL Electric Utilities Corporation",2021,"March",1e+05,395,0.00395
"8096","Pennsylvania","Metropolitan Edison Company",2021,"March",1e+05,569,0.00569
"8097","Pennsylvania","Pennsylvania Electric Company",2021,"March",1e+05,705,0.00705
"8098","Pennsylvania","Pennsylvania Power Company",2021,"March",1e+05,53,0.00053
"8099","Pennsylvania","West Penn Power Company",2021,"March",1e+05,346,0.00346
"8100","Rhode Island","The Narragansett Electric Company",2021,"March",1e+05,0,0
"8101","Rhode Island","The Narragansett Electric Company",2021,"March",1e+05,0,0
"8102","South Carolina","Lockhart Power Co",2021,"March",1e+05,56,0.00056
"8103","South Carolina","Duke Energy Progress, LLC",2021,"March",1e+05,2045,0.02045
"8104","South Carolina","Duke Energy Carolinas, LLC",2021,"March",1e+05,3354,0.03354
"8105","South Carolina","Piedmont Natural Gas Company, Inc",2021,"March",1e+05,397,0.00397
"8106","South Carolina","Dominion Energy",2021,"March",1e+05,1946,0.01946
"8107","Utah","Rocky Mountain Power",2021,"March",1e+05,273,0.00273
"8108","Vermont","Green Mountain Power",2021,"March",1e+05,0,0
"8109","Vermont","Vermont Electric Cooperative",2021,"March",1e+05,0,0
"8110","Vermont","Swanton Village",2021,"March",1e+05,0,0
"8111","Vermont","Village of Morrisville Water & Light Department",2021,"March",1e+05,0,0
"8112","Vermont","Burlington Electric",2021,"March",1e+05,0,0
"8113","Vermont","Village of Johnson Water & Light",2021,"March",1e+05,0,0
"8114","Vermont","Washington Electric Cooperative",2021,"March",1e+05,0,0
"8115","Vermont","Village of Enosburg Falls Water & Lighter Dept Inc",2021,"March",1e+05,0,0
"8116","Vermont","Northfield Electric Department",2021,"March",1e+05,0,0
"8117","Vermont","Hyde Park Electric",2021,"March",1e+05,0,0
"8118","Washington, D.C.","Potomac Electric Power Company",2021,"March",1e+05,0,0
"8119","Washington, D.C.","Washington Gas Light Company",2021,"March",1e+05,0,0
"8120","Washington","Pacific Power & Light Company",2021,"March",1e+05,0,0
"8121","Washington","Puget Sound Energy",2021,"March",1e+05,0,0
"8122","Washington","Cascade Natural Gas Corp",2021,"March",1e+05,0,0
"8123","Washington","Northwest Natural Gas Company",2021,"March",1e+05,0,0
"8124","Washington","Avista Utilities",2021,"March",1e+05,0,0
"8125","Ohio","Eastern Natural Gas Company",2021,"March",1e+05,11,0.00011
"8126","Ohio","Sheldon Gas Company",2021,"March",1e+05,6,6e-05
"8127","Ohio","KNG Energy",2021,"March",1e+05,0,0
"8128","Ohio","Pike Natural Gas Company",2021,"March",1e+05,33,0.00033
"8129","Ohio","Northeast Ohio Natural Gas",2021,"March",1e+05,93,0.00093
"8130","Ohio","Ohio Cumberland Gas Company",2021,"March",1e+05,1,1e-05
"8131","Ohio","Foraker Gas Company, Inc",2021,"March",1e+05,0,0
"8132","Ohio","Dayton Power and Light Company",2021,"March",1e+05,1707,0.01707
"8133","Ohio","The Cleveland Electric Illuminating Company",2021,"March",1e+05,496,0.00496
"8134","Ohio","Ohio Edison Company",2021,"March",1e+05,1566,0.01566
"8135","Ohio","The Toledo Edison Company",2021,"March",1e+05,1164,0.01164
"8136","Ohio","Ohio Valley Gas Corporation",2021,"March",1e+05,1,1e-05
"8137","Ohio","Vectren Energy Delivery of Ohio, Inc",2021,"March",1e+05,1204,0.01204
"8138","Ohio","Duke Energy Ohio",2021,"March",1e+05,3415,0.03415
"8139","Ohio","Duke Energy Ohio",2021,"March",1e+05,358,0.00358
"8140","Ohio","Ohio Power Company",2021,"March",1e+05,15740,0.1574
"8141","Kentucky","Kentucky Power Company",2021,"March",1e+05,1209,0.01209
"8142","Kentucky","Duke Energy Kentucky Inc",2021,"March",1e+05,839,0.00839
"8143","Kentucky","Duke Energy Kentucky Inc",2021,"March",1e+05,151,0.00151
"8144","Kentucky","Louisville Gas and Electric",2021,"March",1e+05,0,0
"8145","Kentucky","Louisville Gas and Electric",2021,"March",1e+05,0,0
"8146","Kentucky","Columbia Gas of Kentucky, Inc",2021,"March",1e+05,721,0.00721
"8147","Kentucky","Kentucky Utilities Company",2021,"March",1e+05,0,0
"8148","South Dakota","Montana-Dakota Utilities Company",2021,"March",1e+05,18,0.00018
"8149","South Dakota","MidAmerican Energy Company",2021,"March",1e+05,70,7e-04
"8150","South Dakota","Otter Tail Power Company",2021,"March",1e+05,78,0.00078
"8151","Arizona","The Morenci Water and Electric Co.",2021,"April",1e+05,3,3e-05
"8152","Arizona","Ajo Improvement Company",2021,"April",1e+05,3,3e-05
"8153","Arizona","Tuscon Electric Power",2021,"April",1e+05,3249,0.03249
"8154","Arizona","UNS Electric",2021,"April",1e+05,651,0.00651
"8155","Arizona","Arizona Public Service Company",2021,"April",1e+05,3460,0.0346
"8156","California","Southern California Gas Company",2021,"April",1e+05,0,0
"8157","California","Southern California Edison Company",2021,"April",1e+05,0,0
"8158","California","Pacific Gas and Electric Company",2021,"April",1e+05,0,0
"8159","California","San Diego Gas & Electric",2021,"April",1e+05,0,0
"8160","Colorado","Black Hills Colorado Electric, LLC",2021,"April",1e+05,177,0.00177
"8161","Colorado","Black Hills Colorado Gas, Inc",2021,"April",1e+05,104,0.00104
"8162","Colorado","Public Service Company of Colorado",2021,"April",1e+05,929,0.00929
"8163","Colorado","Public Service Company of Colorado",2021,"April",1e+05,414,0.00414
"8164","Colorado","Atmos Energy",2021,"April",1e+05,0,0
"8165","Connecticut","Connecticut Natural Gas Corporation",2021,"April",1e+05,0,0
"8166","Connecticut","The Southern Connecticut Gas Company",2021,"April",1e+05,0,0
"8167","Connecticut","The United Illuminating Company",2021,"April",1e+05,0,0
"8168","Connecticut","Yankee Gas Services",2021,"April",1e+05,0,0
"8169","Connecticut","Eversource Energy",2021,"April",1e+05,0,0
"8170","Florida","Florida City Gas",2021,"April",1e+05,221,0.00221
"8171","Florida","Florida Power & Light Company",2021,"April",1e+05,68393,0.68393
"8172","Florida","Duke Energy",2021,"April",1e+05,8502,0.08502
"8173","Florida","Gulf Power",2021,"April",1e+05,5274,0.05274
"8174","Florida","Florida Public Utilities",2021,"April",1e+05,111,0.00111
"8175","Florida","Tampa Electric Company",2021,"April",1e+05,3288,0.03288
"8176","Florida","Peoples Gas System's",2021,"April",1e+05,570,0.0057
"8177","Illinois","Ameren Illinois",2021,"April",1e+05,3632,0.03632
"8178","Illinois","MidAmerican Energy Company",2021,"April",1e+05,383,0.00383
"8179","Illinois","Commonwealth Edison",2021,"April",1e+05,13227,0.13227
"8180","Indiana","Vectren North",2021,"April",1e+05,2099,0.02099
"8181","Indiana","Vectren South",2021,"April",1e+05,395,0.00395
"8182","Indiana","Duke Energy Indiana, LLC",2021,"April",1e+05,3960,0.0396
"8183","Indiana","Indiana Michigan Power Company",2021,"April",1e+05,3501,0.03501
"8184","Indiana","Indianapolis Power & Light Company",2021,"April",1e+05,6896,0.06896
"8185","Indiana","Northern Indiana Public Service Company",2021,"April",1e+05,1272,0.01272
"8186","Iowa","MidAmerican Energy Company",2021,"April",1e+05,2235,0.02235
"8187","Iowa","MidAmerican Energy Company",2021,"April",1e+05,431,0.00431
"8188","Iowa","Interstate Power and Light",2021,"April",1e+05,2722,0.02722
"8189","Iowa","Interstate Power and Light",2021,"April",1e+05,514,0.00514
"8190","Iowa","Black Hills Energy",2021,"April",1e+05,204,0.00204
"8191","Iowa","Liberty Utilities",2021,"April",1e+05,86,0.00086
"8192","Kansas","Atmos Energy Corporation",2021,"April",1e+05,0,0
"8193","Maryland","A&N Electric Cooperatve",2021,"April",1e+05,0,0
"8194","Maryland","Baltimore Gas and Electric Company",2021,"April",1e+05,3573,0.03573
"8195","Maryland","Delmarva Power",2021,"April",1e+05,699,0.00699
"8196","Maryland","Pepco Holdings Inc",2021,"April",1e+05,1190,0.0119
"8197","Maryland","Potomac Edison",2021,"April",1e+05,31,0.00031
"8198","Maryland","UGI Central Penn Gas",2021,"April",1e+05,0,0
"8199","Maryland","Washington Gas Light Company",2021,"April",1e+05,185,0.00185
"8200","Maryland","Columbia Gas Of Maryland",2021,"April",1e+05,0,0
"8201","Massachusetts","Nstar Electric Company - Eastern MA",2021,"April",1e+05,0,0
"8202","Massachusetts","Nstar Electric Company - Western MA",2021,"April",1e+05,0,0
"8203","Massachusetts","Nstar Gas Company",2021,"April",1e+05,0,0
"8204","Massachusetts","Eversource Gas of Massachusetts",2021,"April",1e+05,0,0
"8205","Massachusetts","New England Natural Gas Company",2021,"April",1e+05,0,0
"8206","Massachusetts","Fitchburg Gas & Electric Light Company",2021,"April",1e+05,0,0
"8207","Massachusetts","Fitchburg Gas & Electric Light Company",2021,"April",1e+05,0,0
"8208","Massachusetts","Massachusetts Electric Company",2021,"April",1e+05,0,0
"8209","Massachusetts","Boston Gas Company",2021,"April",1e+05,0,0
"8210","Massachusetts","Nantucket Electric Company",2021,"April",1e+05,0,0
"8211","Massachusetts","Colonial Gas Co",2021,"April",1e+05,0,0
"8212","Massachusetts","Berkshire Gas Company",2021,"April",1e+05,0,0
"8213","Michigan","Semco Energy Gas Co",2021,"April",1e+05,648,0.00648
"8214","Michigan","Consumers Energy",2021,"April",1e+05,2909,0.02909
"8215","Michigan","Consumers Energy",2021,"April",1e+05,1975,0.01975
"8216","Michigan","DTE Energy",2021,"April",1e+05,4016,0.04016
"8217","Michigan","DTE Energy",2021,"April",1e+05,2944,0.02944
"8218","Minnesota","Northern States Power Company",2021,"April",1e+05,0,0
"8219","Minnesota","Minnesota Energy Resources",2021,"April",1e+05,0,0
"8220","Minnesota","Otter Tail Power Company",2021,"April",1e+05,0,0
"8221","Minnesota","Minnesota Power",2021,"April",1e+05,0,0
"8222","Minnesota","Dakota Electric Association",2021,"April",1e+05,0,0
"8223","Minnesota","CenterPoint Energy",2021,"April",1e+05,0,0
"8224","Missouri","Ameren Missouri",2021,"April",1e+05,4565,0.04565
"8225","Missouri","Ameren Missouri",2021,"April",1e+05,217,0.00217
"8226","Missouri","Empire",2021,"April",1e+05,716,0.00716
"8227","Missouri","Empire",2021,"April",1e+05,314,0.00314
"8228","Missouri","Evergy Metro",2021,"April",1e+05,0,0
"8229","Missouri","Evergy West",2021,"April",1e+05,0,0
"8230","Missouri","Spire",2021,"April",1e+05,3636,0.03636
"8231","Missouri","Summit",2021,"April",1e+05,124,0.00124
"8232","Missouri","Liberty",2021,"April",1e+05,679,0.00679
"8233","New Hampshire","Northern Utilities",2021,"April",1e+05,78,0.00078
"8234","New Hampshire","Granite State Electric",2021,"April",1e+05,47,0.00047
"8235","New Hampshire","Eversource New Hampshire",2021,"April",1e+05,551,0.00551
"8236","New Hampshire","Unitil Energy Systems",2021,"April",1e+05,93,0.00093
"8237","New Hampshire","EnergyNorth Natural Gas",2021,"April",1e+05,251,0.00251
"8238","New York","The Brooklyn Union Gas Company",2021,"April",1e+05,0,0
"8239","New York","National Fuel Gas Distribution Corporation",2021,"April",1e+05,0,0
"8240","New York","Orange and Rockland Utilities",2021,"April",1e+05,0,0
"8241","New York","Niagara Mohawk Power Corp",2021,"April",1e+05,0,0
"8242","New York","KeySpan Energy Delivery Long Island (KEDLI)",2021,"April",1e+05,0,0
"8243","New York","KeySpan Energy Delivery New York (KEDNY)",2021,"April",1e+05,0,0
"8244","New York","Consolidated Edison Company of New York",2021,"April",1e+05,0,0
"8245","New York","Rochester Gas and Electric Corporation",2021,"April",1e+05,0,0
"8246","New York","New York State Electric & Gas Corporation",2021,"April",1e+05,0,0
"8247","New York","Central Hudson Gas & Electric Corporation",2021,"April",1e+05,0,0
"8248","North Carolina","Duke Energy Progress, LLC",2021,"April",1e+05,0,0
"8249","North Carolina","Duke Energy Carolinas, LLC",2021,"April",1e+05,0,0
"8250","North Carolina","Dominion Energy North Carolina",2021,"April",1e+05,0,0
"8251","North Carolina","Piedmont Natural Gas Company, Inc",2021,"April",1e+05,0,0
"8252","North Carolina","Toccoa Natural Gas",2021,"April",1e+05,0,0
"8253","North Carolina","Frontier Natural Gas",2021,"April",1e+05,7,7e-05
"8254","North Carolina","New River Light & Power Company",2021,"April",1e+05,0,0
"8255","North Dakota","Montana-Dakota Utilities Company",2021,"April",1e+05,320,0.0032
"8256","North Dakota","Northern States Power Company",2021,"April",1e+05,244,0.00244
"8257","North Dakota","Otter Tail Power Company",2021,"April",1e+05,101,0.00101
"8258","North Dakota","Great Plains Natural Gas Co.",2021,"April",1e+05,7,7e-05
"8259","Oregon","Pacific Power",2021,"April",1e+05,0,0
"8260","Oregon","Portland General Electric Company",2021,"April",1e+05,0,0
"8261","Oregon","Idaho Power Company",2021,"April",1e+05,0,0
"8262","Oregon","Casade Natural Gas Corporation",2021,"April",1e+05,0,0
"8263","Oregon","Avista Corporation",2021,"April",1e+05,0,0
"8264","Oregon","Northwest Natural Gas Company",2021,"April",1e+05,0,0
"8265","Pennsylvania","Columbia Gas of Pennsylvania",2021,"April",1e+05,0,0
"8266","Pennsylvania","UGI Utilities, Inc",2021,"April",1e+05,818,0.00818
"8267","Pennsylvania","UGI Utilities, Inc",2021,"April",1e+05,21,0.00021
"8268","Pennsylvania","Philidelphia Gas Works",2021,"April",1e+05,0,0
"8269","Pennsylvania","National Fuel Gas Distribution Corporation",2021,"April",1e+05,158,0.00158
"8270","Pennsylvania","PPL Electric Utilities Corporation",2021,"April",1e+05,280,0.0028
"8271","Pennsylvania","PECO Energy Co",2021,"April",1e+05,1314,0.01314
"8272","Pennsylvania","Peoples Natural Gas Company",2021,"April",1e+05,662,0.00662
"8273","Pennsylvania","Peoples Gas Company LLC",2021,"April",1e+05,5059,0.05059
"8274","Pennsylvania","Duquesne Light Co",2021,"April",1e+05,0,0
"8275","Pennsylvania","Metropolitan Edison Company",2021,"April",1e+05,2965,0.02965
"8276","Pennsylvania","Pennsylvania Electric Company",2021,"April",1e+05,2623,0.02623
"8277","Pennsylvania","Pennsylvania Power Company",2021,"April",1e+05,286,0.00286
"8278","Pennsylvania","West Penn Power Company",2021,"April",1e+05,1443,0.01443
"8279","Rhode Island","The Narragansett Electric Company",2021,"April",1e+05,0,0
"8280","Rhode Island","The Narragansett Electric Company",2021,"April",1e+05,0,0
"8281","South Carolina","Lockhart Power Co",2021,"April",1e+05,39,0.00039
"8282","South Carolina","Duke Energy Progress, LLC",2021,"April",1e+05,1645,0.01645
"8283","South Carolina","Duke Energy Carolinas, LLC",2021,"April",1e+05,0,0
"8284","South Carolina","Piedmont Natural Gas Company, Inc",2021,"April",1e+05,376,0.00376
"8285","South Carolina","Dominion Energy",2021,"April",1e+05,1552,0.01552
"8286","Utah","Rocky Mountain Power",2021,"April",1e+05,225,0.00225
"8287","Vermont","Green Mountain Power",2021,"April",1e+05,0,0
"8288","Vermont","Vermont Electric Cooperative",2021,"April",1e+05,0,0
"8289","Vermont","Swanton Village",2021,"April",1e+05,0,0
"8290","Vermont","Village of Morrisville Water & Light Department",2021,"April",1e+05,0,0
"8291","Vermont","Burlington Electric",2021,"April",1e+05,0,0
"8292","Vermont","Village of Johnson Water & Light",2021,"April",1e+05,0,0
"8293","Vermont","Washington Electric Cooperative",2021,"April",1e+05,0,0
"8294","Vermont","Village of Enosburg Falls Water & Lighter Dept Inc",2021,"April",1e+05,0,0
"8295","Vermont","Northfield Electric Department",2021,"April",1e+05,0,0
"8296","Vermont","Hyde Park Electric",2021,"April",1e+05,0,0
"8297","Washington, D.C.","Potomac Electric Power Company",2021,"April",1e+05,0,0
"8298","Washington, D.C.","Washington Gas Light Company",2021,"April",1e+05,1,1e-05
"8299","Washington","Pacific Power & Light Company",2021,"April",1e+05,0,0
"8300","Washington","Puget Sound Energy",2021,"April",1e+05,0,0
"8301","Washington","Cascade Natural Gas Corp",2021,"April",1e+05,0,0
"8302","Washington","Northwest Natural Gas Company",2021,"April",1e+05,0,0
"8303","Washington","Avista Utilities",2021,"April",1e+05,0,0
"8304","Ohio","Eastern Natural Gas Company",2021,"April",1e+05,20,2e-04
"8305","Ohio","Sheldon Gas Company",2021,"April",1e+05,8,8e-05
"8306","Ohio","KNG Energy",2021,"April",1e+05,0,0
"8307","Ohio","Pike Natural Gas Company",2021,"April",1e+05,29,0.00029
"8308","Ohio","Northeast Ohio Natural Gas",2021,"April",1e+05,35,0.00035
"8309","Ohio","Ohio Cumberland Gas Company",2021,"April",1e+05,0,0
"8310","Ohio","Foraker Gas Company, Inc",2021,"April",1e+05,0,0
"8311","Ohio","Dayton Power and Light Company",2021,"April",1e+05,1205,0.01205
"8312","Ohio","The Cleveland Electric Illuminating Company",2021,"April",1e+05,913,0.00913
"8313","Ohio","Ohio Edison Company",2021,"April",1e+05,3064,0.03064
"8314","Ohio","The Toledo Edison Company",2021,"April",1e+05,1632,0.01632
"8315","Ohio","Ohio Valley Gas Corporation",2021,"April",1e+05,3,3e-05
"8316","Ohio","Vectren Energy Delivery of Ohio, Inc",2021,"April",1e+05,1691,0.01691
"8317","Ohio","Duke Energy Ohio",2021,"April",1e+05,2983,0.02983
"8318","Ohio","Duke Energy Ohio",2021,"April",1e+05,166,0.00166
"8319","Ohio","Ohio Power Company",2021,"April",1e+05,12980,0.1298
"8320","Kentucky","Kentucky Power Company",2021,"April",1e+05,718,0.00718
"8321","Kentucky","Duke Energy Kentucky Inc",2021,"April",1e+05,633,0.00633
"8322","Kentucky","Duke Energy Kentucky Inc",2021,"April",1e+05,34,0.00034
"8323","Kentucky","Louisville Gas and Electric",2021,"April",1e+05,0,0
"8324","Kentucky","Louisville Gas and Electric",2021,"April",1e+05,0,0
"8325","Kentucky","Columbia Gas of Kentucky, Inc",2021,"April",1e+05,575,0.00575
"8326","Kentucky","Kentucky Utilities Company",2021,"April",1e+05,0,0
"8327","Arizona","The Morenci Water and Electric Co.",2021,"May",1e+05,0,0
"8328","Arizona","Ajo Improvement Company",2021,"May",1e+05,0,0
"8329","Arizona","Tuscon Electric Power",2021,"May",1e+05,1690,0.0169
"8330","Arizona","UNS Electric",2021,"May",1e+05,379,0.00379
"8331","Arizona","Arizona Public Service Company",2021,"May",1e+05,960,0.0096
"8332","California","Southern California Gas Company",2021,"May",1e+05,0,0
"8333","California","Southern California Edison Company",2021,"May",1e+05,0,0
"8334","California","Pacific Gas and Electric Company",2021,"May",1e+05,0,0
"8335","California","San Diego Gas & Electric",2021,"May",1e+05,0,0
"8336","Colorado","Black Hills Colorado Electric, LLC",2021,"May",1e+05,199,0.00199
"8337","Colorado","Black Hills Colorado Gas, Inc",2021,"May",1e+05,152,0.00152
"8338","Colorado","Public Service Company of Colorado",2021,"May",1e+05,542,0.00542
"8339","Colorado","Public Service Company of Colorado",2021,"May",1e+05,174,0.00174
"8340","Colorado","Atmos Energy",2021,"May",1e+05,0,0
"8341","Connecticut","Connecticut Natural Gas Corporation",2021,"May",1e+05,0,0
"8342","Connecticut","The Southern Connecticut Gas Company",2021,"May",1e+05,0,0
"8343","Connecticut","The United Illuminating Company",2021,"May",1e+05,0,0
"8344","Connecticut","Yankee Gas Services",2021,"May",1e+05,0,0
"8345","Connecticut","Eversource Energy",2021,"May",1e+05,0,0
"8346","Florida","Florida City Gas",2021,"May",1e+05,105,0.00105
"8347","Florida","Florida Power & Light Company",2021,"May",1e+05,67496,0.67496
"8348","Florida","Duke Energy",2021,"May",1e+05,12149,0.12149
"8349","Florida","Gulf Power",2021,"May",1e+05,6320,0.0632
"8350","Florida","Florida Public Utilities",2021,"May",1e+05,0,0
"8351","Florida","Tampa Electric Company",2021,"May",1e+05,3231,0.03231
"8352","Florida","Peoples Gas System's",2021,"May",1e+05,586,0.00586
"8353","Illinois","Ameren Illinois",2021,"May",1e+05,5081,0.05081
"8354","Illinois","MidAmerican Energy Company",2021,"May",1e+05,279,0.00279
"8355","Illinois","Commonwealth Edison",2021,"May",1e+05,24825,0.24825
"8356","Indiana","Vectren North",2021,"May",1e+05,2772,0.02772
"8357","Indiana","Vectren South",2021,"May",1e+05,344,0.00344
"8358","Indiana","Duke Energy Indiana, LLC",2021,"May",1e+05,3657,0.03657
"8359","Indiana","Indiana Michigan Power Company",2021,"May",1e+05,3560,0.0356
