"","State","Utility Name","Year","Month","Total Connections","Total Disconnections","Disconnection Rate","cbd"
"2154","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"February",NA,NA,NA,NA
"2155","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"February",NA,NA,NA,NA
"2156","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"January",NA,NA,NA,NA
"2157","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"January",NA,NA,NA,NA
"2158","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"January",NA,NA,NA,NA
"2159","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"January",NA,NA,NA,NA
"2160","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"January",NA,NA,NA,NA
"2161","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"July",NA,NA,NA,NA
"2162","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"July",NA,NA,NA,NA
"2163","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"July",NA,NA,NA,NA
"2164","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"July",NA,NA,NA,NA
"2165","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"July",1,84,1.19047619047619,NA
"2166","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"June",NA,NA,NA,NA
"2167","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"June",NA,NA,NA,NA
"2168","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"June",NA,NA,NA,NA
"2169","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"June",1,85,1.17647058823529,NA
"2170","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"June",1,85,1.17647058823529,NA
"2171","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"March",NA,NA,NA,NA
"2172","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"March",NA,NA,NA,NA
"2173","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"March",NA,NA,NA,NA
"2174","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"March",NA,NA,NA,NA
"2175","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"March",NA,NA,NA,NA
"2176","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"May",NA,NA,NA,NA
"2177","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"May",NA,NA,NA,NA
"2178","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"May",NA,NA,NA,NA
"2179","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"May",NA,NA,NA,NA
"2180","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"May",NA,NA,NA,NA
"2181","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"November",NA,NA,NA,NA
"2182","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"November",NA,NA,NA,NA
"2183","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"November",NA,NA,NA,NA
"2184","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"November",NA,NA,NA,NA
"2185","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"November",NA,NA,NA,NA
"2186","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"October",NA,NA,NA,NA
"2187","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"October",NA,NA,NA,NA
"2188","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"October",NA,NA,NA,NA
"2189","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"October",NA,NA,NA,NA
"2190","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"October",NA,NA,NA,NA
"2191","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"September",NA,NA,NA,NA
"2192","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"September",NA,NA,NA,NA
"2193","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"September",NA,NA,NA,NA
"2194","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"September",NA,NA,NA,NA
"2195","MN","NORTHWESTERN WISCONSIN ELECTRIC COMPANY",2022,"September",0,84,0,NA
"2196","MN","Otter Tail",2022,"April",44,51875,0.0848192771084337,NA
"2197","MN","Otter Tail",2022,"April",44,51875,0.0848192771084337,NA
"2198","MN","Otter Tail",2022,"April",44,51875,0.0848192771084337,NA
"2199","MN","Otter Tail",2022,"April",44,51875,0.0848192771084337,NA
"2200","MN","Otter Tail",2022,"April",44,51875,0.0848192771084337,NA
"2201","MN","Otter Tail",2022,"August",NA,NA,NA,NA
"2202","MN","Otter Tail",2022,"August",NA,NA,NA,NA
"2203","MN","Otter Tail",2022,"August",NA,NA,NA,NA
"2204","MN","Otter Tail",2022,"August",131,52120,0.251343054489639,NA
"2205","MN","Otter Tail",2022,"August",131,52120,0.251343054489639,NA
"2206","MN","Otter Tail",2022,"December",NA,NA,NA,NA
"2207","MN","Otter Tail",2022,"December",NA,NA,NA,NA
"2208","MN","Otter Tail",2022,"December",NA,NA,NA,NA
"2209","MN","Otter Tail",2022,"December",NA,NA,NA,NA
"2210","MN","Otter Tail",2022,"December",NA,NA,NA,NA
"2211","MN","Otter Tail",2022,"February",37,51754,0.0714920585848437,NA
"2212","MN","Otter Tail",2022,"February",37,51754,0.0714920585848437,NA
"2213","MN","Otter Tail",2022,"February",37,51754,0.0714920585848437,NA
"2214","MN","Otter Tail",2022,"February",37,51754,0.0714920585848437,NA
"2215","MN","Otter Tail",2022,"February",37,51754,0.0714920585848437,NA
"2216","MN","Otter Tail",2022,"January",15,51836,0.028937418010649,NA
"2217","MN","Otter Tail",2022,"January",15,51836,0.028937418010649,NA
"2218","MN","Otter Tail",2022,"January",15,51836,0.028937418010649,NA
"2219","MN","Otter Tail",2022,"January",15,51836,0.028937418010649,NA
"2220","MN","Otter Tail",2022,"January",15,51836,0.028937418010649,NA
"2221","MN","Otter Tail",2022,"July",NA,NA,NA,NA
"2222","MN","Otter Tail",2022,"July",NA,NA,NA,NA
"2223","MN","Otter Tail",2022,"July",101,52064,0.19399200983405,NA
"2224","MN","Otter Tail",2022,"July",101,52064,0.19399200983405,NA
"2225","MN","Otter Tail",2022,"July",101,52064,0.19399200983405,NA
"2226","MN","Otter Tail",2022,"June",NA,NA,NA,NA
"2227","MN","Otter Tail",2022,"June",128,52051,0.24591266258093,NA
"2228","MN","Otter Tail",2022,"June",128,52051,0.24591266258093,NA
"2229","MN","Otter Tail",2022,"June",128,52051,0.24591266258093,NA
"2230","MN","Otter Tail",2022,"June",128,52051,0.24591266258093,NA
"2231","MN","Otter Tail",2022,"March",37,51781,0.0714547807110716,NA
"2232","MN","Otter Tail",2022,"March",37,51781,0.0714547807110716,NA
"2233","MN","Otter Tail",2022,"March",37,51781,0.0714547807110716,NA
"2234","MN","Otter Tail",2022,"March",37,51781,0.0714547807110716,NA
"2235","MN","Otter Tail",2022,"March",37,51781,0.0714547807110716,NA
"2236","MN","Otter Tail",2022,"May",234,51992,0.450069241421757,NA
"2237","MN","Otter Tail",2022,"May",234,51992,0.450069241421757,NA
"2238","MN","Otter Tail",2022,"May",234,51992,0.450069241421757,NA
"2239","MN","Otter Tail",2022,"May",234,51992,0.450069241421757,NA
"2240","MN","Otter Tail",2022,"May",234,51992,0.450069241421757,NA
"2241","MN","Otter Tail",2022,"November",NA,NA,NA,NA
"2242","MN","Otter Tail",2022,"November",NA,NA,NA,NA
"2243","MN","Otter Tail",2022,"November",NA,NA,NA,NA
"2244","MN","Otter Tail",2022,"November",NA,NA,NA,NA
"2245","MN","Otter Tail",2022,"November",NA,NA,NA,NA
"2246","MN","Otter Tail",2022,"October",NA,NA,NA,NA
"2247","MN","Otter Tail",2022,"October",NA,NA,NA,NA
"2248","MN","Otter Tail",2022,"October",NA,NA,NA,NA
"2249","MN","Otter Tail",2022,"October",NA,NA,NA,NA
"2250","MN","Otter Tail",2022,"October",NA,NA,NA,NA
"2251","MN","Otter Tail",2022,"September",NA,NA,NA,NA
"2252","MN","Otter Tail",2022,"September",NA,NA,NA,NA
"2253","MN","Otter Tail",2022,"September",NA,NA,NA,NA
"2254","MN","Otter Tail",2022,"September",NA,NA,NA,NA
"2255","MN","Otter Tail",2022,"September",114,52149,0.218604383593166,NA
"2256","MN","Xcel Energy",2022,"April",252,1299304,0.0193949991687857,NA
"2257","MN","Xcel Energy",2022,"April",252,1299304,0.0193949991687857,NA
"2258","MN","Xcel Energy",2022,"April",252,1299304,0.0193949991687857,NA
"2259","MN","Xcel Energy",2022,"April",252,1299304,0.0193949991687857,NA
"2260","MN","Xcel Energy",2022,"April",252,1299304,0.0193949991687857,NA
"2261","MN","Xcel Energy",2022,"April",252,1299304,0.0193949991687857,NA
"2262","MN","Xcel Energy",2022,"April",252,1299304,0.0193949991687857,NA
"2263","MN","Xcel Energy",2022,"August",NA,NA,NA,NA
"2264","MN","Xcel Energy",2022,"August",NA,NA,NA,NA
"2265","MN","Xcel Energy",2022,"August",NA,NA,NA,NA
"2266","MN","Xcel Energy",2022,"August",1063,1301919,0.0816487047197253,NA
"2267","MN","Xcel Energy",2022,"August",1063,1301919,0.0816487047197253,NA
"2268","MN","Xcel Energy",2022,"August",1063,1301919,0.0816487047197253,NA
"2269","MN","Xcel Energy",2022,"August",1063,1301919,0.0816487047197253,NA
"2270","MN","Xcel Energy",2022,"December",NA,NA,NA,NA
"2271","MN","Xcel Energy",2022,"December",NA,NA,NA,NA
"2272","MN","Xcel Energy",2022,"December",NA,NA,NA,NA
"2273","MN","Xcel Energy",2022,"December",NA,NA,NA,NA
"2274","MN","Xcel Energy",2022,"December",NA,NA,NA,NA
"2275","MN","Xcel Energy",2022,"December",NA,NA,NA,NA
"2276","MN","Xcel Energy",2022,"December",NA,NA,NA,NA
"2277","MN","Xcel Energy",2022,"February",307,1296207,0.0236844886657764,NA
"2278","MN","Xcel Energy",2022,"February",307,1296207,0.0236844886657764,NA
"2279","MN","Xcel Energy",2022,"February",307,1296207,0.0236844886657764,NA
"2280","MN","Xcel Energy",2022,"February",307,1296207,0.0236844886657764,NA
"2281","MN","Xcel Energy",2022,"February",307,1296207,0.0236844886657764,NA
"2282","MN","Xcel Energy",2022,"February",307,1296207,0.0236844886657764,NA
"2283","MN","Xcel Energy",2022,"February",307,1296207,0.0236844886657764,NA
"2284","MN","Xcel Energy",2022,"January",408,1294421,0.0315198841798766,NA
"2285","MN","Xcel Energy",2022,"January",408,1294421,0.0315198841798766,NA
"2286","MN","Xcel Energy",2022,"January",408,1294421,0.0315198841798766,NA
"2287","MN","Xcel Energy",2022,"January",408,1294421,0.0315198841798766,NA
"2288","MN","Xcel Energy",2022,"January",408,1294421,0.0315198841798766,NA
"2289","MN","Xcel Energy",2022,"January",408,1294421,0.0315198841798766,NA
"2290","MN","Xcel Energy",2022,"January",408,1294421,0.0315198841798766,NA
"2291","MN","Xcel Energy",2022,"July",NA,NA,NA,NA
"2292","MN","Xcel Energy",2022,"July",NA,NA,NA,NA
"2293","MN","Xcel Energy",2022,"July",893,1301578,0.0686090268888995,NA
"2294","MN","Xcel Energy",2022,"July",893,1301578,0.0686090268888995,NA
"2295","MN","Xcel Energy",2022,"July",893,1301578,0.0686090268888995,NA
"2296","MN","Xcel Energy",2022,"July",893,1301578,0.0686090268888995,NA
"2297","MN","Xcel Energy",2022,"July",893,1301578,0.0686090268888995,NA
"2298","MN","Xcel Energy",2022,"June",NA,NA,NA,NA
"2299","MN","Xcel Energy",2022,"June",1073,1300116,0.0825310972251707,NA
"2300","MN","Xcel Energy",2022,"June",1073,1300116,0.0825310972251707,NA
"2301","MN","Xcel Energy",2022,"June",1073,1300116,0.0825310972251707,NA
"2302","MN","Xcel Energy",2022,"June",1073,1300116,0.0825310972251707,NA
"2303","MN","Xcel Energy",2022,"June",1073,1300116,0.0825310972251707,NA
"2304","MN","Xcel Energy",2022,"June",1073,1300116,0.0825310972251707,NA
"2305","MN","Xcel Energy",2022,"March",418,1296143,0.0322495280227567,NA
"2306","MN","Xcel Energy",2022,"March",418,1296143,0.0322495280227567,NA
"2307","MN","Xcel Energy",2022,"March",418,1296143,0.0322495280227567,NA
"2308","MN","Xcel Energy",2022,"March",418,1296143,0.0322495280227567,NA
"2309","MN","Xcel Energy",2022,"March",418,1296143,0.0322495280227567,NA
"2310","MN","Xcel Energy",2022,"March",418,1296143,0.0322495280227567,NA
"2311","MN","Xcel Energy",2022,"March",418,1296143,0.0322495280227567,NA
"2312","MN","Xcel Energy",2022,"May",1630,1299999,0.125384711834394,NA
"2313","MN","Xcel Energy",2022,"May",1630,1299999,0.125384711834394,NA
"2314","MN","Xcel Energy",2022,"May",1630,1299999,0.125384711834394,NA
"2315","MN","Xcel Energy",2022,"May",1630,1299999,0.125384711834394,NA
"2316","MN","Xcel Energy",2022,"May",1630,1299999,0.125384711834394,NA
"2317","MN","Xcel Energy",2022,"May",1630,1299999,0.125384711834394,NA
"2318","MN","Xcel Energy",2022,"May",1630,1299999,0.125384711834394,NA
"2319","MN","Xcel Energy",2022,"November",NA,NA,NA,NA
"2320","MN","Xcel Energy",2022,"November",NA,NA,NA,NA
"2321","MN","Xcel Energy",2022,"November",NA,NA,NA,NA
"2322","MN","Xcel Energy",2022,"November",NA,NA,NA,NA
"2323","MN","Xcel Energy",2022,"November",NA,NA,NA,NA
"2324","MN","Xcel Energy",2022,"November",NA,NA,NA,NA
"2325","MN","Xcel Energy",2022,"November",NA,NA,NA,NA
"2326","MN","Xcel Energy",2022,"October",NA,NA,NA,NA
"2327","MN","Xcel Energy",2022,"October",NA,NA,NA,NA
"2328","MN","Xcel Energy",2022,"October",NA,NA,NA,NA
"2329","MN","Xcel Energy",2022,"October",NA,NA,NA,NA
"2330","MN","Xcel Energy",2022,"October",NA,NA,NA,NA
"2331","MN","Xcel Energy",2022,"October",NA,NA,NA,NA
"2332","MN","Xcel Energy",2022,"October",548,1305088,0.0419895056885053,NA
"2333","MN","Xcel Energy",2022,"September",NA,NA,NA,NA
"2334","MN","Xcel Energy",2022,"September",NA,NA,NA,NA
"2335","MN","Xcel Energy",2022,"September",NA,NA,NA,NA
"2336","MN","Xcel Energy",2022,"September",NA,NA,NA,NA
"2337","MN","Xcel Energy",2022,"September",NA,NA,NA,NA
"2338","MN","Xcel Energy",2022,"September",1058,1303436,0.0811700766282349,NA
"2339","MN","Xcel Energy",2022,"September",1058,1303436,0.0811700766282349,NA
"2340","NH","Eversource Energy",2010,"April",3170,418325,0.757784019601984,NA
"2341","NH","Eversource Energy",2010,"August",3214,422024,0.761568062479859,NA
"2342","NH","Eversource Energy",2010,"December",139,420630,0.0330456695908518,NA
"2343","NH","Eversource Energy",2010,"February",174,418805,0.0415467819152111,NA
"2344","NH","Eversource Energy",2010,"January",142,418338,0.0339438444511376,NA
"2345","NH","Eversource Energy",2010,"July",2646,422024,0.626978560461016,NA
"2346","NH","Eversource Energy",2010,"June",4643,421319,1.10201533754708,NA
"2347","NH","Eversource Energy",2010,"March",290,419132,0.0691906129811133,NA
"2348","NH","Eversource Energy",2010,"May",5162,421311,1.22522317243082,NA
"2349","NH","Eversource Energy",2010,"November",1209,419104,0.28847255096587,NA
"2350","NH","Eversource Energy",2010,"October",2947,422402,0.697676620849333,NA
"2351","NH","Eversource Energy",2010,"September",3054,422300,0.723182571631542,NA
"2352","NH","Eversource Energy",2011,"April",2412,420419,0.573713366903018,NA
"2353","NH","Eversource Energy",2011,"August",1698,423381,0.401057203795163,NA
"2354","NH","Eversource Energy",2011,"December",143,421879,0.0338959749122379,NA
"2355","NH","Eversource Energy",2011,"February",182,421224,0.043207414582265,NA
"2356","NH","Eversource Energy",2011,"January",149,421051,0.0353876371270939,NA
"2357","NH","Eversource Energy",2011,"July",2850,423084,0.673625095725672,NA
"2358","NH","Eversource Energy",2011,"June",3558,422752,0.841628188630687,NA
"2359","NH","Eversource Energy",2011,"March",293,421236,0.0695572078359874,NA
"2360","NH","Eversource Energy",2011,"May",4290,422761,1.01475774728511,NA
"2361","NH","Eversource Energy",2011,"November",898,420877,0.213363999458274,NA
"2362","NH","Eversource Energy",2011,"October",2305,423121,0.544761427582181,NA
"2363","NH","Eversource Energy",2011,"September",2630,423067,0.621650944176691,NA
"2364","NH","Eversource Energy",2012,"April",2341,422030,0.554699902850508,NA
"2365","NH","Eversource Energy",2012,"August",2776,424602,0.653788724499649,NA
"2366","NH","Eversource Energy",2012,"December",112,423401,0.0264524646847787,NA
"2367","NH","Eversource Energy",2012,"February",220,422586,0.0520604090055042,NA
"2368","NH","Eversource Energy",2012,"January",163,422491,0.0385807034942756,NA
"2369","NH","Eversource Energy",2012,"July",2406,424531,0.566743064699633,NA
"2370","NH","Eversource Energy",2012,"June",2723,424359,0.641673677240261,NA
"2371","NH","Eversource Energy",2012,"March",261,422779,0.0617343813197912,NA
"2372","NH","Eversource Energy",2012,"May",4187,424351,0.986683193865456,NA
"2373","NH","Eversource Energy",2012,"November",1387,422535,0.328256830795082,NA
"2374","NH","Eversource Energy",2012,"October",2513,424845,0.591509844766915,NA
"2375","NH","Eversource Energy",2012,"September",2361,424768,0.555832831098388,NA
"2376","NH","Eversource Energy",2013,"April",2799,422389,0.662659302207207,NA
"2377","NH","Eversource Energy",2013,"August",2578,426197,0.604884595621274,NA
"2378","NH","Eversource Energy",2013,"December",72,425039,0.0169396220111566,NA
"2379","NH","Eversource Energy",2013,"February",213,422329,0.0504346137726749,NA
"2380","NH","Eversource Energy",2013,"January",147,423805,0.0346857634997228,NA
"2381","NH","Eversource Energy",2013,"July",2009,425885,0.471723587353394,NA
"2382","NH","Eversource Energy",2013,"June",2454,425331,0.576962412803205,NA
"2383","NH","Eversource Energy",2013,"March",219,423386,0.0517258482802927,NA
"2384","NH","Eversource Energy",2013,"May",3410,425175,0.80202269653672,NA
"2385","NH","Eversource Energy",2013,"November",1155,424265,0.27223551318162,NA
"2386","NH","Eversource Energy",2013,"October",3083,426428,0.722982543360192,NA
"2387","NH","Eversource Energy",2013,"September",2841,425829,0.667169215811981,NA
"2388","NH","Eversource Energy",2014,"April",3031,425731,0.711951913297364,NA
"2389","NH","Eversource Energy",2014,"August",2029,427975,0.474093112915474,NA
"2390","NH","Eversource Energy",2014,"December",112,427439,0.0262025692554961,NA
"2391","NH","Eversource Energy",2014,"February",156,425939,0.0366249627294049,NA
"2392","NH","Eversource Energy",2014,"January",153,425654,0.0359446874691651,NA
"2393","NH","Eversource Energy",2014,"July",2131,427646,0.498309349321635,NA
"2394","NH","Eversource Energy",2014,"June",2966,427778,0.693350289168681,NA
"2395","NH","Eversource Energy",2014,"March",236,426080,0.0553886594066842,NA
"2396","NH","Eversource Energy",2014,"May",3974,427267,0.930097573648328,NA
"2397","NH","Eversource Energy",2014,"November",1212,426715,0.284030324689781,NA
"2398","NH","Eversource Energy",2014,"October",2681,428657,0.625441786789904,NA
"2399","NH","Eversource Energy",2014,"September",2563,428423,0.598240523968134,NA
"2400","NH","Eversource Energy",2015,"April",3744,426857,0.87710872727869,NA
"2401","NH","Eversource Energy",2015,"August",2289,427132,0.535899909161571,NA
"2402","NH","Eversource Energy",2015,"December",178,426467,0.0417382822117538,NA
"2403","NH","Eversource Energy",2015,"February",71,423912,0.0167487591764328,NA
"2404","NH","Eversource Energy",2015,"January",95,427910,0.0222009301021243,NA
"2405","NH","Eversource Energy",2015,"July",2445,426709,0.572990023646091,NA
"2406","NH","Eversource Energy",2015,"June",3847,427973,0.898888481282698,NA
"2407","NH","Eversource Energy",2015,"March",198,423940,0.0467047223663726,NA
"2408","NH","Eversource Energy",2015,"May",3816,421015,0.906381007802572,NA
"2409","NH","Eversource Energy",2015,"November",1377,430692,0.319718035162018,NA
"2410","NH","Eversource Energy",2015,"October",2423,430803,0.562438051731302,NA
"2411","NH","Eversource Energy",2015,"September",3188,427424,0.74586359212398,NA
"2412","NH","Eversource Energy",2016,"April",2724,426940,0.638028762823816,NA
"2413","NH","Eversource Energy",2016,"August",4058,433048,0.937078568657516,NA
"2414","NH","Eversource Energy",2016,"December",180,433784,0.041495306419785,NA
"2415","NH","Eversource Energy",2016,"February",263,428082,0.0614368275236987,NA
"2416","NH","Eversource Energy",2016,"January",159,423675,0.0375287661533015,NA
"2417","NH","Eversource Energy",2016,"July",1919,433098,0.443086784053494,NA
"2418","NH","Eversource Energy",2016,"June",4050,431323,0.938971490043425,NA
"2419","NH","Eversource Energy",2016,"March",326,429523,0.0758981474798788,NA
"2420","NH","Eversource Energy",2016,"May",4160,430867,0.965495152796571,NA
"2421","NH","Eversource Energy",2016,"November",2027,431705,0.469533593541886,NA
"2422","NH","Eversource Energy",2016,"October",3777,432991,0.872304505174473,NA
"2423","NH","Eversource Energy",2016,"September",3745,432853,0.86518979884626,NA
"2424","NH","Eversource Energy",2017,"April",3487,433246,0.804854516833393,NA
"2425","NH","Eversource Energy",2017,"August",2478,436261,0.568008600356209,NA
"2426","NH","Eversource Energy",2017,"December",125,437303,0.0285842996732243,NA
"2427","NH","Eversource Energy",2017,"February",211,434585,0.0485520669144126,NA
"2428","NH","Eversource Energy",2017,"January",180,434307,0.0414453370542036,NA
"2429","NH","Eversource Energy",2017,"July",2440,435636,0.560100634474653,NA
"2430","NH","Eversource Energy",2017,"June",3546,435228,0.814745374838016,NA
"2431","NH","Eversource Energy",2017,"March",272,434956,0.0625350610176662,NA
"2432","NH","Eversource Energy",2017,"May",5695,434735,1.30999344428215,NA
"2433","NH","Eversource Energy",2017,"November",805,436102,0.184589843660428,NA
"2434","NH","Eversource Energy",2017,"October",2230,436502,0.510879675236311,NA
"2435","NH","Eversource Energy",2017,"September",2346,436503,0.537453350836077,NA
"2436","NH","Eversource Energy",2018,"April",2844,436740,0.651188350048084,NA
"2437","NH","Eversource Energy",2018,"August",2324,439564,0.528705717483688,NA
"2438","NH","Eversource Energy",2018,"December",111,440523,0.0251973222737519,NA
"2439","NH","Eversource Energy",2018,"February",221,438397,0.050410928906904,NA
