,zipcode,Number of Disconnections,lat,lon
4704,91202,5,34.168366,-118.267771
4705,91307,5,34.200834,-118.6649
4706,91360,5,34.212805,-118.882179
4707,91723,5,34.084747,-117.886844
4708,92251,5,32.881449,-115.675459
4709,92260,5,33.708012,-116.403627
4710,92377,5,34.157763,-117.405966
4711,92657,5,33.595088,-117.829038
4712,92660,5,33.634626,-117.874882
4713,92663,5,33.623208,-117.933903
4714,92683,5,33.752468,-117.993933
4715,92708,5,33.710582,-117.951129
4716,92806,5,33.83796,-117.870494
4717,92869,5,33.80845,-117.791737
4718,92886,5,33.896339,-117.796416
4719,93235,5,36.389827,-119.219896
4720,93648,5,36.620634,-119.520731
4721,90020,4,34.066379,-118.30987
4722,90270,4,33.987729,-118.186597
4723,90275,4,33.753155,-118.367963
4724,90505,4,33.807882,-118.347957
4725,90620,4,33.845223,-118.015292
4726,90680,4,33.801191,-117.994904
4727,91020,4,34.211341,-118.230652
4728,91204,4,34.136194,-118.260934
4729,91301,4,34.123286,-118.758541
4730,91505,4,34.173885,-118.346937
4731,91506,4,34.169706,-118.323548
4732,91754,4,34.052922,-118.143465
4733,92359,4,34.083016,-117.073317
4734,92585,4,33.746707,-117.172142
4735,92646,4,33.66205,-117.968459
4736,92672,4,33.42411,-117.606775
4737,92673,4,33.467371,-117.613509
4738,92691,4,33.611945,-117.665867
4739,92694,4,33.547238,-117.623761
4740,92780,4,33.734005,-117.819163
4741,92802,4,33.808267,-117.923658
4742,92887,4,33.885514,-117.730164
4743,93012,4,34.196026,-118.992531
4744,93060,4,34.402343,-119.094824
4745,93615,4,36.503322,-119.286328
4746,93646,4,36.644737,-119.289181
4747,90232,3,34.019323,-118.391902
4748,90277,3,33.830006,-118.387124
4749,90503,3,33.840398,-118.353715
4750,91381,3,34.384697,-118.647244
4751,91502,3,34.176817,-118.309323
4752,92243,3,32.770197,-115.59859
4753,92276,3,33.82233,-116.364238
4754,92281,3,33.051757,-115.608752
4755,92401,3,34.104794,-117.29215
4756,92408,3,34.083458,-117.270016
4757,92590,3,33.482811,-117.226126
4758,92649,3,33.72524,-118.051579
4759,92651,3,33.57093,-117.773042
4760,92841,3,33.786846,-117.98202
4761,92866,3,33.784615,-117.844774
4762,93022,3,34.40778,-119.306554
4763,93041,3,34.106896,-119.099535
4764,93420,3,35.176043,-120.476694
4765,93446,3,35.662509,-120.749865
4766,90021,2,34.029036,-118.23787
4767,90040,2,33.994523,-118.149952
4768,90058,2,34.002844,-118.2164
4769,90293,2,33.947305,-118.439841
4770,90402,2,34.034666,-118.504039
4771,90504,2,33.867257,-118.330794
4772,90810,2,33.819814,-118.222416
4773,91208,2,34.185666,-118.239494
4774,91351,2,34.441596,-118.448109
4775,91361,2,34.136077,-118.888919
4776,91436,2,34.149588,-118.489708
4777,91737,2,34.152583,-117.577707
4778,91770,2,34.065493,-118.084529
4779,92382,2,34.205287,-117.117403
4780,92604,2,33.690715,-117.789224
4781,92625,2,33.601966,-117.864254
4782,92626,2,33.679591,-117.908531
4783,92653,2,33.591304,-117.697512
4784,92675,2,33.50186,-117.608646
4785,92705,2,33.765639,-117.790075
4786,92835,2,33.901886,-117.916639
4787,93010,2,34.227892,-119.079552
4788,93242,2,36.442077,-119.727734
4789,93422,2,35.463544,-120.692911
4790,93510,2,34.450906,-118.227614
4791,93706,2,36.652065,-119.906591
4792,90015,1,34.039378,-118.2663
4793,90265,1,34.066117,-118.846342
4794,90272,1,34.08746,-118.544232
4795,90401,1,34.013666,-118.49375
4796,90403,1,34.030755,-118.492101
4797,90720,1,33.795012,-118.062692
4798,91024,1,34.168771,-118.050216
4799,91105,1,34.13946,-118.166649
4800,91108,1,34.122671,-118.112911
4801,91214,1,34.236302,-118.249185
4802,91377,1,34.184975,-118.766918
4803,91384,1,34.506627,-118.699048
4804,91390,1,34.545587,-118.420095
4805,91748,1,33.974883,-117.900676
4806,91784,1,34.141146,-117.655583
4807,92230,1,33.910412,-116.765723
4808,92249,1,32.725583,-115.47268
4809,92257,1,33.294274,-115.296227
4810,92320,1,33.990372,-117.052255
4811,92322,1,34.254361,-117.326453
4812,92341,1,34.236643,-117.062838
4813,92352,1,34.259971,-117.199381
4814,92354,1,34.051177,-117.248563
4815,92397,1,34.374009,-117.628429
4816,92548,1,33.758663,-117.109484
4817,92567,1,33.810743,-117.105415
4818,92603,1,33.624456,-117.781423
4819,92821,1,33.927561,-117.887086
4820,92860,1,33.925519,-117.551958
4821,93004,1,34.278679,-119.165615
4822,93110,1,34.446201,-119.762794
4823,93223,1,36.304539,-119.204896
4824,93250,1,35.665082,-119.197958
4825,93666,1,36.547067,-119.335641
4826,93725,1,36.627211,-119.731888
4827,90044,144,33.952725,-118.291904
4828,90011,105,34.00709,-118.258681
4829,92553,103,33.923381,-117.244837
4830,90731,98,33.731442,-118.278869
4831,90003,95,33.964131,-118.272783
4832,90250,78,33.914775,-118.348083
4833,92336,77,34.147718,-117.464506
4834,90037,71,34.002719,-118.287487
4835,91730,70,34.10097,-117.57882
4836,90002,67,33.949099,-118.246737
4837,91342,66,34.326584,-118.382261
4838,92557,65,33.97216,-117.258409
4839,90026,63,34.080017,-118.262643
4840,93230,63,36.29223,-119.622676
4841,90043,62,33.988505,-118.336358
4842,90019,61,34.049841,-118.33846
4843,90001,60,33.974027,-118.249509
4844,90022,60,34.023728,-118.156275
4845,90201,60,33.970343,-118.171368
4846,92240,60,33.95154,-116.520104
4847,90047,59,33.953617,-118.308428
4848,93308,59,35.621087,-118.789677
4849,90008,56,34.009552,-118.346724
4850,90280,56,33.944159,-118.192761
4851,92407,56,34.212433,-117.381239
4852,92503,54,33.882579,-117.442303
4853,92507,54,33.970847,-117.32512
4854,90062,53,34.003638,-118.308806
4855,90255,52,33.979248,-118.217438
4856,92404,52,34.177083,-117.254763
4857,92324,51,34.02452,-117.289255
4858,91601,50,34.1692,-118.372498
4859,93291,49,36.391777,-119.372842
4860,92335,48,34.085972,-117.464597
4861,90262,47,33.923533,-118.200705
4862,91766,47,34.042286,-117.756106
4863,92509,45,34.003266,-117.442004
4864,90242,44,33.921793,-118.140588
4865,91331,44,34.255442,-118.421314
4866,92563,44,33.580016,-117.14736
4867,90016,43,34.028331,-118.354338
4868,92376,43,34.111605,-117.377406
4869,90301,42,33.956526,-118.358654
4870,91786,42,34.105282,-117.662035
4871,92571,42,33.828396,-117.20766
4872,90018,41,34.028887,-118.317183
4873,90302,41,33.975332,-118.355252
4874,91706,41,34.09741,-117.968269
4875,90221,40,33.885624,-118.205918
4876,92505,40,33.936193,-117.493881
4877,93550,40,34.408548,-118.123592
4878,91335,39,34.200175,-118.540958
4879,91405,39,34.199824,-118.447609
4880,91739,39,34.172754,-117.521243
4881,92346,39,34.126779,-117.183104
4882,92545,39,33.729853,-117.03406
4883,91761,38,34.035602,-117.591528
4884,91762,38,34.05941,-117.674011
4885,91764,38,34.074087,-117.605618
4886,93312,38,35.393478,-119.12046
4887,90650,37,33.906956,-118.08264
4888,91702,37,34.280333,-117.866141
4889,93277,37,36.301334,-119.372586
4890,90640,36,34.015444,-118.111012
4891,92410,36,34.107379,-117.297547
4892,90706,35,33.887821,-118.12725
4893,91042,35,34.322618,-118.23757
4894,91709,35,33.963723,-117.738596
4895,92530,35,33.649528,-117.376774
4896,91402,34,34.222506,-118.444689
4897,93292,34,36.37559,-119.211689
4898,90033,33,34.05038,-118.211991
4899,90059,32,33.926262,-118.249883
4900,92656,32,33.576212,-117.730368
4901,93309,32,35.342891,-119.064803
4902,90042,31,34.114708,-118.192098
4903,90061,31,33.92128,-118.274186
4904,90247,31,33.890853,-118.297967
4905,90303,31,33.939766,-118.331085
4906,92544,31,33.648169,-116.895308
4907,93245,31,36.29227,-119.829463
4908,90006,30,34.048041,-118.294177
4909,91387,30,34.402509,-118.363427
4910,91423,30,34.148617,-118.433298
4911,92882,30,33.840451,-117.601961
4912,93274,30,36.178091,-119.370752
4913,90029,29,34.089848,-118.294661
4914,91763,29,34.072329,-117.698315
4915,92880,29,33.925311,-117.607297
4916,93535,29,34.713656,-117.86466
4917,90004,28,34.076198,-118.310722
4918,90063,28,34.045105,-118.185914
4919,90220,28,33.88151,-118.234451
4920,90501,28,33.833744,-118.314022
4921,93458,28,34.95934,-120.490081
4922,90007,27,34.028129,-118.284829
4923,90027,27,34.127194,-118.295647
4924,90241,27,33.940445,-118.129022
4925,90717,27,33.793809,-118.31717
4926,91744,27,34.031415,-117.93647
4927,92373,27,34.011953,-117.159699
4928,92506,27,33.934335,-117.367319
4929,92543,27,33.667301,-116.963506
4930,90028,25,34.099912,-118.326912
4931,91367,25,34.177311,-118.615704
4932,91607,25,34.165783,-118.399795
4933,91767,25,34.083086,-117.737997
4934,92201,25,33.710984,-116.204844
4935,92399,25,34.032301,-117.010574
4936,92551,25,33.88274,-117.224878
4937,92801,25,33.844983,-117.952151
4938,90045,24,33.942108,-118.417488
4939,90744,24,33.779284,-118.261723
4940,91343,24,34.237912,-118.482306
4941,91406,24,34.195685,-118.490752
4942,91606,24,34.185767,-118.388323
4943,92223,24,33.948255,-116.987839
4944,92236,24,33.686145,-116.172918
4945,92374,24,34.067146,-117.171885
4946,92411,24,34.122501,-117.320138
4947,91801,23,34.090728,-118.127527
4948,92583,23,33.795196,-116.932856
4949,92591,23,33.535277,-117.104791
4950,93280,23,35.652242,-119.4464
4951,90005,22,34.059163,-118.306892
4952,90270,22,33.987729,-118.186597
4953,90602,22,33.972782,-118.022066
4954,91304,22,34.224196,-118.632394
4955,91411,22,34.178522,-118.459234
4956,91605,22,34.207341,-118.400973
4957,92354,22,34.051177,-117.248563
4958,92555,22,33.889702,-117.113427
4959,92592,22,33.511228,-117.042396
4960,92805,22,33.830457,-117.905941
4961,93030,22,34.205247,-119.174092
4962,93033,22,34.150212,-119.127729
4963,90034,21,34.030578,-118.399613
4964,90222,21,33.912246,-118.236773
4965,90660,21,33.989524,-118.089299
4966,92277,21,34.141358,-115.621168
4967,92337,21,34.049809,-117.470613
4968,90066,20,34.002028,-118.430656
4969,90710,20,33.799904,-118.298661
4970,91107,20,34.155533,-118.086178
4971,92618,20,33.666942,-117.732094
4972,92630,20,33.645736,-117.685503
4973,92868,20,33.788145,-117.87655
4974,90023,19,34.022502,-118.199613
4975,90065,19,34.112272,-118.225496
4976,90260,19,33.88856,-118.351813
4977,90266,19,33.889151,-118.402127
4978,90291,19,33.993396,-118.465193
4979,91103,19,34.169538,-118.164941
4980,91352,19,34.230854,-118.365856
4981,91710,19,34.004468,-117.684697
4982,92501,19,33.99504,-117.373184
4983,92562,19,33.547613,-117.34404
4984,92584,19,33.652675,-117.173568
4985,92879,19,33.882614,-117.528204
4986,90249,18,33.90139,-118.315697
4987,91016,18,34.1528,-118.000482
4988,91321,18,34.36811,-118.489038
4989,91351,18,34.441596,-118.448109
4990,91401,18,34.178483,-118.431791
4991,91701,18,34.137564,-117.599945
4992,91722,18,34.097345,-117.906736
4993,91770,18,34.065493,-118.084529
4994,92251,18,32.881449,-115.675459
4995,92405,18,34.144618,-117.301301
4996,92532,18,33.692673,-117.302957
4997,92570,18,33.787292,-117.320673
4998,92612,18,33.65844,-117.826009
4999,92627,18,33.647763,-117.919761
5000,92860,18,33.925519,-117.551958
5001,91001,17,34.194489,-118.138263
5002,91306,17,34.209532,-118.577563
5003,91360,17,34.212805,-118.882179
5004,91724,17,34.080444,-117.854734
5005,92504,17,33.903134,-117.398044
5006,93203,17,35.112617,-118.832292
5007,93215,17,35.779507,-119.200825
5008,93654,17,36.658709,-119.401274
5009,90012,16,34.065975,-118.238642
5010,90038,16,34.088475,-118.325527
5011,90277,16,33.830006,-118.387124
5012,90305,16,33.95889,-118.330548
5013,91355,16,34.439855,-118.644401
5014,91732,16,34.07342,-118.015345
5015,91745,16,33.999005,-117.972146
5016,91752,16,33.996484,-117.531269
5017,90024,15,34.065723,-118.434969
5018,90031,15,34.085784,-118.206666
5019,90210,15,34.100517,-118.414712
5020,90601,15,34.00784,-118.030271
5021,91604,15,34.140822,-118.392864
5022,91733,15,34.046243,-118.053748
5023,91741,15,34.156529,-117.841605
5024,91776,15,34.090776,-118.095091
5025,91790,15,34.066964,-117.937007
5026,92220,15,33.948948,-116.832362
5027,92234,15,33.818256,-116.466743
5028,92243,15,32.770197,-115.59859
5029,90404,14,34.026608,-118.473643
5030,90605,14,33.950295,-118.024352
5031,90723,14,33.898883,-118.166629
5032,91106,14,34.139402,-118.128658
5033,91325,14,34.237519,-118.517712
5034,91754,14,34.052922,-118.143465
5035,92260,14,33.708012,-116.403627
5036,92313,14,34.031011,-117.312929
5037,92325,14,34.243482,-117.281304
5038,92595,14,33.617844,-117.259304
5039,92647,14,33.723228,-118.008692
5040,92660,14,33.634626,-117.874882
5041,93455,14,34.831792,-120.433509
5042,93536,14,34.74739,-118.369249
5043,90035,13,34.051809,-118.383674
5044,90036,13,34.07041,-118.350411
5045,90240,13,33.955729,-118.118346
5046,91205,13,34.13658,-118.245839
5047,91316,13,34.160236,-118.515472
5048,91324,13,34.238208,-118.55029
5049,91364,13,34.15404,-118.593153
5050,91381,13,34.384697,-118.647244
5051,92252,13,34.168333,-116.288431
5052,92284,13,34.185894,-116.432416
5053,92377,13,34.157763,-117.405966
5054,92508,13,33.891133,-117.326749
5055,92585,13,33.746707,-117.172142
5056,93010,13,34.227892,-119.079552
5057,93021,13,34.295652,-118.897875
5058,93212,13,36.042151,-119.5277
5059,93257,13,35.988087,-118.860221
5060,93436,13,34.595669,-120.352667
5061,93454,13,34.923013,-120.259463
5062,90025,12,34.045421,-118.445873
5063,90212,12,34.06221,-118.401966
5064,90278,12,33.873215,-118.37036
5065,90732,12,33.74212,-118.312878
5066,90745,12,33.822725,-118.264109
5067,91311,12,34.293338,-118.603118
5068,91344,12,34.294615,-118.507001
5069,91505,12,34.173885,-118.346937
5070,91723,12,34.084747,-117.886844
5071,91740,12,34.119367,-117.855054
5072,91791,12,34.061624,-117.892235
5073,92606,12,33.705442,-117.8236
5074,92614,12,33.680302,-117.833295
5075,92677,12,33.528868,-117.701175
5076,93065,12,34.258405,-118.775026
5077,93241,12,35.254701,-118.912678
5078,90046,11,34.10781,-118.362247
5079,90272,11,34.08746,-118.544232
5080,90503,11,33.840398,-118.353715
5081,90631,11,33.942708,-117.952483
5082,90703,11,33.867743,-118.069472
5083,91775,11,34.115273,-118.088266
5084,91789,11,34.018195,-117.854821
5085,92211,11,33.765401,-116.334205
5086,92648,11,33.67901,-118.014603
5087,92692,11,33.606497,-117.643112
5088,92701,11,33.74822,-117.858473
5089,92804,11,33.818246,-117.974985
5090,93060,11,34.402343,-119.094824
5091,93534,11,34.713292,-118.15292
5092,93647,11,36.60076,-119.175485
5093,90017,10,34.052913,-118.26434
5094,90032,10,34.078195,-118.185501
5095,90068,10,34.129772,-118.330989
5096,90069,10,34.093828,-118.381697
5097,90292,10,33.976582,-118.455222
5098,91303,10,34.198292,-118.600913
5099,91356,10,34.155097,-118.547553
5100,91403,10,34.147149,-118.463365
5101,91711,10,34.128066,-117.714773
5102,91765,10,33.98627,-117.821282
5103,91773,10,34.110186,-117.81039
5104,92602,10,33.754048,-117.752273
5105,92603,10,33.624456,-117.781423
5106,92881,10,33.827409,-117.524128
5107,93263,10,35.492805,-119.286861
5108,90057,9,34.061735,-118.276757
5109,90254,9,33.864259,-118.399303
5110,90304,9,33.937886,-118.358559
5111,90504,9,33.867257,-118.330794
5112,90505,9,33.807882,-118.347957
5113,90604,9,33.927691,-118.013828
5114,90606,9,33.977272,-118.066363
5115,90620,9,33.845223,-118.015292
5116,91201,9,34.17051,-118.289463
5117,91340,9,34.286687,-118.43508
5118,91345,9,34.265879,-118.456748
5119,91350,9,34.440891,-118.501747
5120,91362,9,34.193326,-118.818684
5121,91746,9,34.044416,-117.985366
5122,91750,9,34.18001,-117.773939
5123,91768,9,34.063516,-117.790379
5124,91803,9,34.074736,-118.145959
5125,92703,9,33.747155,-117.907326
5126,92831,9,33.879768,-117.89634
5127,93036,9,34.238786,-119.186492
5128,93250,9,35.665082,-119.197958
5129,93552,9,34.570867,-118.023744
5130,90039,8,34.111885,-118.261033
5131,90077,8,34.108023,-118.456964
5132,90403,8,34.030755,-118.492101
5133,90405,8,34.011312,-118.469762
5134,90621,8,33.874224,-117.993368
5135,90638,8,33.902045,-118.008961
5136,90715,8,33.841027,-118.079141
5137,91030,8,34.108957,-118.156615
5138,91040,8,34.261962,-118.336078
5139,91202,8,34.168366,-118.267771
5140,91206,8,34.160359,-118.213769
5141,91361,8,34.136077,-118.888919
5142,92408,8,34.083458,-117.270016
5143,92548,8,33.758663,-117.109484
5144,92626,8,33.679591,-117.908531
5145,92688,8,33.619672,-117.612087
5146,92707,8,33.709935,-117.870431
5147,92806,8,33.83796,-117.870494
5148,92821,8,33.927561,-117.887086
5149,93001,8,34.03734,-119.800786
5150,93041,8,34.106896,-119.099535
5151,93063,8,34.308729,-118.687223
5152,93656,8,36.450225,-119.934478
5153,90020,7,34.066379,-118.30987
5154,90275,7,33.753155,-118.367963
5155,90746,7,33.859171,-118.252272
5156,91101,7,34.146671,-118.139455
5157,91104,7,34.165356,-118.123751
5158,91203,7,34.153338,-118.262974
5159,91748,7,33.974883,-117.900676
5160,91792,7,34.022581,-117.902359
5161,92225,7,33.736458,-114.687973
5162,92227,7,32.990121,-115.358757
5163,92231,7,32.687552,-115.541028
5164,92249,7,32.725583,-115.47268
5165,92253,7,33.641767,-116.273943
5166,92270,7,33.768584,-116.429988
5167,92316,7,34.059306,-117.390768
5168,92401,7,34.104794,-117.29215
5169,92604,7,33.690715,-117.789224
5170,92672,7,33.42411,-117.606775
5171,92683,7,33.752468,-117.993933
5172,92782,7,33.739709,-117.784703
5173,92886,7,33.896339,-117.796416
5174,93314,7,35.393866,-119.244846
5175,93648,7,36.620634,-119.520731
5176,90049,6,34.09254,-118.491064
5177,90064,6,34.037251,-118.423573
5178,90245,6,33.91714,-118.404267
5179,90248,6,33.878432,-118.284104
5180,91007,6,34.128284,-118.047732
5181,91731,6,34.078573,-118.043456
5182,91780,6,34.102077,-118.057754
5183,92203,6,33.753959,-116.246487
5184,92233,6,33.172881,-115.553769
5185,92276,6,33.82233,-116.364238
5186,92359,6,34.083016,-117.073317
5187,92582,6,33.807607,-117.015163
5188,92586,6,33.708982,-117.198853
5189,92649,6,33.72524,-118.051579
5190,92694,6,33.547238,-117.623761
5191,92833,6,33.879329,-117.961752
5192,92866,6,33.784615,-117.844774
5193,93015,6,34.404104,-118.897776
5194,93202,6,36.313344,-119.708452
5195,93505,6,35.16374,-117.886527
5196,93618,6,36.521012,-119.389446
5197,90048,5,34.072924,-118.37271
5198,90056,5,33.988047,-118.370361
5199,90094,5,33.975414,-118.41699
5200,90502,5,33.833181,-118.292062
5201,90630,5,33.818477,-118.038307
5202,90670,5,33.933565,-118.062611
5203,90712,5,33.849034,-118.147902
5204,91011,5,34.222119,-118.205306
5205,91208,5,34.185666,-118.239494
5206,91307,5,34.200834,-118.6649
5207,91354,5,34.465755,-118.553789
5208,91502,5,34.176817,-118.309323
5209,91504,5,34.204568,-118.326365
5210,91602,5,34.150818,-118.368159
5211,91708,5,33.952902,-117.639325
5212,91755,5,34.050965,-118.114394
5213,92596,5,33.665848,-117.04966
5214,92673,5,33.467371,-117.613509
5215,92691,5,33.611945,-117.665867
5216,92704,5,33.721131,-117.90511
5217,92843,5,33.763905,-117.931382
5218,92870,5,33.881158,-117.854783
5219,93221,5,36.295014,-119.026031
5220,93235,5,36.389827,-119.219896
5221,93249,5,35.621706,-119.887939
5222,93268,5,35.162393,-119.425116
5223,93560,5,34.866894,-118.339832
5224,93631,5,36.478239,-119.52137
5225,90040,4,33.994523,-118.149952
5226,90211,4,34.064958,-118.382979
5227,90603,4,33.945555,-117.990719
5228,90740,4,33.758405,-118.075043
5229,91020,4,34.211341,-118.230652
5230,91204,4,34.136194,-118.260934
5231,91214,4,34.236302,-118.249185
5232,91737,4,34.152583,-117.577707
5233,92262,4,33.860925,-116.566176
5234,92629,4,33.47512,-117.705675
5235,92708,4,33.710582,-117.951129
5236,92887,4,33.885514,-117.730164
5237,93012,4,34.196026,-118.992531
5238,93434,4,34.919894,-120.604969
5239,93551,4,34.604105,-118.239213
5240,93561,4,35.118772,-118.493811
5241,93609,4,36.526597,-119.864103
5242,93615,4,36.503322,-119.286328
5243,90015,3,34.039378,-118.2663
5244,90041,3,34.137412,-118.207607
5245,90402,3,34.034666,-118.504039
